x1,x2,x3,y1
   4.48156,   1.94354,   9.38494,   0.09889
   4.54180,   7.50292,   4.75458,   1.50742
   2.97430,   2.22439,   9.51492,   0.07308
   1.00899,   9.29969,   2.72236,   1.26609
   9.90203,   7.41938,   4.76317,   3.23818
   7.76037,   2.41644,   1.01996,  18.02576
   3.77969,   9.45583,   4.36923,   1.87218
   3.46500,   5.54839,   4.52723,   0.93801
   2.56629,   7.71782,   6.63121,   0.45042
   7.20507,   8.37233,   3.51352,   4.88653
   6.87263,   6.62769,   9.69528,   0.48458
   2.59641,   8.68682,   9.70384,   0.23952
   6.42271,   6.01743,   7.35484,   0.71447
   8.43055,   1.19044,   3.29156,   0.92632
   3.77324,   7.58122,   1.08963,  24.09326
   7.29910,   9.73328,   6.63189,   1.61530
   9.12679,   1.59547,   9.47251,   0.16228
   1.08276,   6.69046,   7.94413,   0.11479
   5.85824,   9.40178,   2.25868,  10.79609
   7.47703,   1.69950,   8.95309,   0.15853
   5.84055,   3.23919,   9.45770,   0.21150
   7.70473,   3.83636,   9.08574,   0.35806
   1.99270,   3.85799,   4.15137,   0.44609
   1.36407,   7.58084,   9.67103,   0.11056
   5.94009,   2.95467,   8.08957,   0.26820
   2.77616,   9.27409,   9.08558,   0.31190
   7.59252,   9.30389,   5.84047,   2.07088
   6.04494,   7.81717,   3.05440,   5.06512
   4.13901,   1.84199,   3.41871,   0.65232
   4.60877,   5.39371,   5.34662,   0.86959
   6.60556,   6.91901,   7.77350,   0.75635
   2.50747,   5.15123,   5.93980,   0.36610
   1.72524,   9.97855,   5.34554,   0.60247
   1.23143,   8.18360,   5.62661,   0.31832
   6.76893,   3.09967,   3.14192,   2.12543
   7.54623,   8.25555,   7.14658,   1.21977
   3.07428,   6.69902,   6.24507,   0.52806
   2.58420,   7.79082,   8.31370,   0.29129
   1.97331,   9.75681,   7.56994,   0.33598
   1.66062,   4.11171,   1.91159,   1.86856
   2.86938,   1.85593,   7.72597,   0.08922
   8.46453,   7.70929,   9.04886,   0.79695
   7.34762,   3.92789,   9.76147,   0.30288
   3.35654,   4.85958,   3.84098,   1.10562
   1.63275,   6.10144,   3.43921,   0.84224
   7.05589,   8.19387,   5.79731,   1.72024
   9.97617,   5.36933,   4.58416,   2.54896
   2.44595,   3.46467,   3.77925,   0.59333
   9.53689,   3.41904,   3.19819,   3.18789
   9.13440,   5.62885,   6.80741,   1.10952
   2.84874,   3.33732,   6.73569,   0.20955
   5.12233,   4.62662,   4.69981,   1.07293
   2.11834,   2.03263,   2.08316,   0.99222
   8.25159,   4.19462,   9.49574,   0.38386
   8.96049,   8.34692,   2.91217,   8.81911
   4.98195,   7.82573,   2.96822,   4.42520
   5.25983,   9.60174,   3.82997,   3.44295
   5.96240,   4.45568,   4.58871,   1.26170
   5.93500,   6.93162,   6.13864,   1.09172
   9.59640,   3.18372,   8.15692,   0.45919
   3.93511,   4.82565,   6.67962,   0.42561
   7.14228,   7.96013,   7.37264,   1.04595
   2.53516,   9.01823,   6.71378,   0.50722
   3.14673,   3.54358,   7.57753,   0.19420
   7.96419,   6.39085,   7.27296,   0.96223
   3.28043,   2.66796,   3.98702,   0.55057
   6.19929,   3.15113,   1.70426,   6.72571
   7.55754,   1.93384,   7.18746,   0.28291
   7.72758,   1.19492,   1.07527,   7.98630
   7.22974,   6.20751,   3.69658,   3.28429
   5.61304,   8.10957,   2.50989,   7.22579
   8.32203,   8.83158,   4.04683,   4.48785
   2.60661,   1.65836,   1.85509,   1.25610
   1.81597,   6.36156,   9.48717,   0.12835
   7.07818,   4.00441,   9.56656,   0.30971
   8.89703,   2.96110,   2.42507,   4.47971
   6.22161,   7.13841,   3.66493,   3.30653
   4.52129,   4.53460,   7.07255,   0.40987
   2.19439,   2.73316,   7.19093,   0.11599
   2.32616,   9.02330,   1.52387,   9.03879
   1.72478,   8.95133,   2.65125,   2.19643
   6.03332,   1.96894,   5.70295,   0.36525
   7.07147,   3.59814,   1.77124,   8.11021
   7.33360,   5.79170,   8.15886,   0.63806
   9.01400,   1.48423,   1.51651,   5.81741
   5.90892,   3.74984,   6.11933,   0.59172
   2.96700,   8.23367,   8.78566,   0.31649
   3.67666,   7.10797,   8.52825,   0.35932
   9.75519,   4.98476,   4.52810,   2.37164
   3.77320,   1.20291,   9.46511,   0.05066
   3.69166,   6.48488,   2.68408,   3.32301
   4.15870,   1.42360,   1.82071,   1.78592
   8.02746,   5.64491,   5.79606,   1.34887
   6.18342,   1.55535,   6.76271,   0.21029
   3.57581,   1.45626,   3.88549,   0.34492
   3.30334,   7.49356,   5.55098,   0.80334
   3.17857,   2.37747,   3.96809,   0.47994
   1.38019,   7.57045,   6.09248,   0.28150
   9.11873,   4.07710,   6.18153,   0.97296
   8.26807,   8.70523,   3.52485,   5.79300
   6.17047,   3.20089,   8.83766,   0.25288
   6.50238,   9.11125,   1.69795,  20.54948
   3.69058,   5.43061,   9.51973,   0.22115
   8.58058,   4.28305,   6.08337,   0.99308
   4.01649,   1.17683,   4.90019,   0.19685
   4.10683,   6.24063,   3.92540,   1.66329
   7.35448,   7.69112,   7.95601,   0.89362
   8.24891,   4.63080,   2.45086,   6.35941
   1.09019,   9.77258,   7.39996,   0.19456
   4.33229,   3.55269,   6.28472,   0.38968
   9.47299,   5.63484,   2.20927,  10.93630
   5.62926,   7.32887,   9.63065,   0.44481
   1.77858,   3.75117,   4.95256,   0.27201
   8.24445,   7.02878,   1.13695,  44.82933
   6.93204,   6.54266,   5.76027,   1.36688
   8.48196,   9.96161,   4.26325,   4.64884
   8.70332,   9.58215,   9.99104,   0.83546
   1.87973,   3.10978,   5.51608,   0.19212
   4.05655,   5.23889,   5.44350,   0.71720
   1.83013,   4.27085,   4.11990,   0.46049
   9.37918,   3.39415,   1.43656,  15.42588
   8.17208,   3.18128,   8.94552,   0.32488
   1.52480,   6.72543,   3.98456,   0.64591
   6.66739,   2.80005,   7.20199,   0.35993
   8.53847,   3.33458,   4.12308,   1.67486
   5.59681,   4.88635,   5.26898,   0.98508
   3.98549,   3.11675,   7.73202,   0.20778
   7.93833,   9.18384,   6.15676,   1.92331
   7.89191,   3.00859,   4.11144,   1.40461
   7.55527,   3.22707,   6.26860,   0.62046
   9.37125,   1.25037,   7.67224,   0.19906
   6.22537,   8.94873,   8.94863,   0.69569
   7.39957,   2.19685,   6.05663,   0.44314
   8.74940,   5.62417,   2.85371,   6.04250
   5.60978,   6.72987,   2.19191,   7.85792
   6.53136,   5.04746,   5.22124,   1.20929
   9.84324,   1.08368,   7.06162,   0.21391
   3.47416,   9.95827,   1.95689,   9.03446
   2.06295,   2.84340,   8.49569,   0.08127
   8.65883,   2.38786,   5.17460,   0.77217
   4.30229,   3.02697,   2.52935,   2.03560
   5.45156,   2.82388,   5.68278,   0.47670
   8.56974,   6.64949,   7.87090,   0.91983
   6.86333,   4.83374,   7.37081,   0.61064
   3.14345,   4.65144,   7.09834,   0.29019
   5.18742,   8.83094,   1.49922,  20.38120
   7.31739,   8.58588,   2.65023,   8.94484
   2.92519,   4.64430,   6.16542,   0.35739
   5.07029,   1.84194,   6.18801,   0.24390
   3.98310,   4.05364,   4.43037,   0.82260
   5.80713,   1.84730,   4.08601,   0.64254
   3.88209,   1.90249,   4.87270,   0.31106
   1.84902,   9.18006,   1.92301,   4.59010
   6.37234,   1.07774,   7.29677,   0.12899
   4.72987,   1.11872,   4.71944,   0.23757
   6.78691,   9.28662,   7.23528,   1.20398
   7.48373,   4.52901,   8.55767,   0.46282
   1.37600,   8.29992,   4.18858,   0.65097
   9.40684,   7.13207,   1.22870,  44.43947
   9.41138,   3.81479,   1.70286,  12.38131
   1.74784,   2.35554,   4.27825,   0.22494
   2.61080,   2.43010,   9.43464,   0.07128
   6.82539,   3.00357,   2.61410,   2.99999
   4.82520,   2.99713,   4.25322,   0.79944
   5.65696,   7.58821,   5.81344,   1.27015
   7.91648,   9.16002,   3.76647,   5.11163
   7.38516,   6.54324,   5.71820,   1.47786
   1.21105,   3.76530,   6.75784,   0.09985
   8.11466,   5.14247,   6.61164,   0.95461
   8.02375,   5.66721,   8.02707,   0.70572
   2.82961,   5.51402,   6.77705,   0.33971
   3.74709,   9.75797,   2.27238,   7.08095
   6.11860,   5.30856,   6.40159,   0.79260
   7.69715,   2.31108,   4.22746,   0.99537
   8.66132,   1.12994,   4.55698,   0.47128
   1.02435,   3.33595,   4.97707,   0.13795
   5.74561,   8.82169,   5.50647,   1.67163
   7.00982,   6.46115,   1.62119,  17.23253
   2.68095,   6.36003,   9.77783,   0.17835
   4.68425,   6.40355,   7.90417,   0.48012
   7.60364,   7.46054,   1.95149,  14.89560
   2.89143,   6.38930,   9.09028,   0.22357
   6.17212,   1.67127,   9.32154,   0.11871
   2.02919,   3.69012,   6.61623,   0.17106
   5.12552,   6.02113,   3.10720,   3.19651
   2.66584,   8.97701,   6.22204,   0.61816
   8.26063,   5.51742,   5.76002,   1.37373
   7.88425,   8.67335,   2.47419,  11.17070
   3.52150,   1.43568,   7.14324,   0.09908
   5.25331,   3.45901,   1.47497,   8.35249
   6.32310,   4.34018,   7.47476,   0.49118
   5.26754,   2.44514,   1.64957,   4.73336
   1.57584,   1.12257,   9.81247,   0.01837
   1.45557,   5.36274,   2.01880,   1.91528
   4.95622,   8.47294,   5.28910,   1.50114
   4.30476,   7.40476,   8.05324,   0.49149
   6.87188,   5.43546,   4.63524,   1.73847
   2.35021,   1.42552,   9.75112,   0.03523
   5.95488,   7.96857,   7.51757,   0.83965
   3.90151,   6.69594,   3.69083,   1.91777
   2.36842,   7.11254,   6.38423,   0.41330
   3.77434,   9.90207,   9.30853,   0.43133
   7.85816,   1.76173,   6.98871,   0.28344
   2.78213,   8.12296,   5.93638,   0.64128
   2.38933,   7.16383,   9.19232,   0.20257
   6.06100,   7.53308,   2.88953,   5.46842
   4.51450,   7.35808,   8.86299,   0.42288
   5.66187,   9.76745,   5.05130,   2.16737
   9.04274,   2.86138,   5.32806,   0.91146
   2.97447,   5.96971,   7.99687,   0.27767
   6.00051,   5.49630,   8.22454,   0.48757
   1.97561,   6.06014,   1.83700,   3.54788
   2.68445,   7.95753,   7.92341,   0.34026
   2.94919,   1.56326,   3.79876,   0.31948
   6.14461,   4.77967,   6.60562,   0.67308
   2.43335,   5.67345,   6.00422,   0.38295
   8.66360,   8.96813,   1.44072,  37.43212
   6.72306,   8.66108,   4.55666,   2.80443
   2.76878,   1.97432,   8.50861,   0.07551
   5.34277,   7.02732,   1.04891,  34.12555
   5.67008,   8.49518,   2.43284,   8.13831
   2.70707,   7.74007,   8.94876,   0.26165
   6.79090,   4.24980,   9.78052,   0.30170
   1.07279,   7.03997,   5.04110,   0.29719
   2.10928,   1.09846,   7.20800,   0.04460
   4.98218,   1.17500,   3.97694,   0.37013
   5.61317,   5.76708,   2.81641,   4.08105
   3.54219,   5.00064,   2.53379,   2.75904
   5.34844,   3.90156,   9.72462,   0.22066
   5.59576,   9.78845,   8.18050,   0.81849
   9.70731,   9.68640,   6.19787,   2.44780
   8.18077,   3.18697,   2.85354,   3.20187
   5.13428,   6.51087,   6.64648,   0.75672
   1.18904,   2.62221,   8.04703,   0.04815
   7.90484,   1.03214,   4.55820,   0.39269
   6.94694,   7.91854,   3.39564,   4.77086
   5.23175,   7.94508,   8.82314,   0.53395
   3.29088,   6.73060,   7.70296,   0.37329
   7.23554,   2.08284,   6.19560,   0.39261
   3.98893,   4.91563,   5.29384,   0.69967
   7.35974,   2.07510,   9.71690,   0.16175
   9.38452,   6.64033,   7.67873,   1.05687
   4.32050,   9.81478,   3.91787,   2.76258
   1.51478,   1.45386,   6.87900,   0.04654
   9.00368,   2.21061,   9.05468,   0.24276
   9.73166,   4.57843,   6.04368,   1.21984
   7.34833,   8.84843,   8.29169,   0.94573
   9.29072,   5.41668,   6.76237,   1.10049
   3.52937,   5.86374,   7.74806,   0.34474
   2.79698,   8.62753,   3.13061,   2.46217
   2.79663,   8.74344,   3.43789,   2.06887
   7.29383,   3.67852,   3.41170,   2.30509
   6.81084,   8.20216,   6.90812,   1.17060
   9.72648,   2.12996,   7.49260,   0.36903
   6.01156,   1.97419,   8.48056,   0.16502
   6.14351,   8.41034,   4.42298,   2.64119
   3.79430,   4.42186,   5.60350,   0.53434
   2.65784,   3.00708,   1.44317,   3.83743
   2.60977,   4.12145,   6.95869,   0.22213
   3.32684,   4.70256,   2.04604,   3.73712
   3.80273,   7.28076,   2.87524,   3.34906
   8.31799,   7.89380,   9.90664,   0.66904
   9.42478,   1.65721,   5.90257,   0.44830
   4.83776,   5.36658,   1.03295,  24.33251
   2.41857,   5.25745,   5.05741,   0.49714
   7.62959,   1.40691,   4.35546,   0.56585
   7.76047,   4.69327,   3.17464,   3.61389
   9.02875,   5.14653,   6.83734,   0.99396
   3.02017,   6.68268,   7.54556,   0.35449
   9.47044,   1.64993,   2.99965,   1.73659
   5.11958,   9.10077,   6.15536,   1.22972
   2.35930,   3.29895,   9.71622,   0.08244
   1.28631,   9.28017,   2.90860,   1.41102
   6.96881,   7.20290,   1.19503,  35.14850
   8.11458,   8.44686,   5.66139,   2.13853
   7.67422,   7.40394,   3.26606,   5.32660
   7.48509,   7.72988,   1.92169,  15.66763
   5.67675,   8.17907,   6.00250,   1.28866
   9.54060,   3.89987,   8.83608,   0.47655
   9.33055,   5.12645,   8.81386,   0.61573
   8.10441,   3.72941,   3.96353,   1.92396
   8.37936,   7.10359,   8.13068,   0.90040
   2.45092,   7.84409,   9.80955,   0.19979
   4.91062,   5.53269,   3.99727,   1.70038
   6.04815,   5.88150,   7.52042,   0.62896
   5.42152,   1.40937,   1.68843,   2.68028
   6.57598,   3.13720,   4.27713,   1.12771
   6.51390,   4.81442,   1.55374,  12.99054
   2.64519,   2.90277,   9.86416,   0.07891
   2.03236,   3.46166,   5.91107,   0.20135
   8.20707,   4.77365,   1.60296,  15.24728
   9.54921,   4.76533,   6.38889,   1.11483
   1.22063,   7.23541,   6.47037,   0.21096
   1.15728,   2.93965,   7.61468,   0.05867
   6.97448,   2.14683,   8.81489,   0.19270
   6.00599,   2.88590,   4.68135,   0.79091
   3.07707,   9.94680,   3.27830,   2.84789
   9.27470,   9.50906,   1.14464,  67.31285
   7.08022,   6.45631,   7.17605,   0.88769
   7.34850,   8.17189,   7.81832,   0.98241
   8.82118,   6.02849,   9.82807,   0.55055
   6.97838,   8.77141,   4.53660,   2.97416
   9.42553,   8.44121,   2.18075,  16.73019
   6.78542,   9.11602,   3.51264,   5.01320
   5.09030,   3.73975,   9.17998,   0.22589
   9.18460,   8.52983,   8.93146,   0.98210
   3.58147,   6.06594,   5.02964,   0.85879
   4.41565,   3.46074,   4.92023,   0.63124
   3.37930,   9.54203,   6.13054,   0.85797
   5.45097,   3.65393,   4.80397,   0.86304
   8.33698,   2.23164,   6.80514,   0.40175
   8.81197,   1.42872,   8.72353,   0.16544
   8.51612,   1.60384,   4.38072,   0.71172
   3.75788,   9.20994,   2.23158,   6.94983
   1.72236,   9.05152,   1.71375,   5.30825
   2.13570,   1.61969,   6.91284,   0.07239
   1.36192,   1.83142,   8.31137,   0.03611
   3.31697,   1.55234,   7.58835,   0.08942
   6.60697,   9.04784,   2.64476,   8.54623
   3.96204,   1.09826,   2.54988,   0.66924
   7.07671,   2.47898,   8.22757,   0.25916
   9.73396,   2.40283,   8.21011,   0.34699
   2.94341,   2.59250,   2.54068,   1.18214
   8.43685,   6.70580,   5.26371,   2.04195
   6.48000,   5.67111,   7.23490,   0.70207
   2.25525,   8.04810,   2.57437,   2.73870
   7.92141,   9.05084,   1.78794,  22.42774
   1.45052,   5.26928,   3.61974,   0.58334
   4.96839,   4.63208,   5.51420,   0.75688
   7.00440,   8.58974,   3.35003,   5.36109
   6.12734,   5.69983,   2.20389,   7.19044
   3.61037,   8.17173,   1.65518,  10.76897
   7.73290,   7.20794,   7.61385,   0.96149
   6.96058,   8.93584,   8.94461,   0.77742
   3.74917,   1.60094,   7.08563,   0.11955
   8.37771,   9.15154,   6.69637,   1.70978
   9.65150,   5.04609,   7.67672,   0.82642
   7.87002,   9.86247,   3.60836,   5.96132
   2.65003,   5.41791,   7.42818,   0.26021
   5.73266,   5.12580,   4.42182,   1.50285
   6.88259,   7.18908,   5.86023,   1.44077
   1.38492,   9.12464,   6.52306,   0.29699
   4.60024,   9.14538,   4.56197,   2.02152
   8.82990,   2.96676,   4.23939,   1.45757
   4.17988,   3.18776,   2.50251,   2.12763
   2.47965,   1.18369,   4.45491,   0.14789
   6.03276,   4.68926,   8.33108,   0.40758
   2.05484,   9.72040,   8.77029,   0.25968
   6.91462,   3.92147,   1.12346,  21.48343
   5.72958,   2.65057,   8.42848,   0.21378
   3.25507,   8.12795,   4.52366,   1.29289
   9.90840,   8.52124,   9.52051,   0.93151
   3.49737,   4.22626,   4.13005,   0.86654
   9.50822,   9.19266,   5.58758,   2.79958
   1.07705,   2.96091,   3.63383,   0.24151
   2.74998,   7.47322,   4.92627,   0.84684
   2.91403,   2.02343,   8.07393,   0.09045
   9.54799,   7.99977,   8.31631,   1.10440
   8.75464,   6.82737,   4.66448,   2.74717
   1.03160,   9.86882,   3.63549,   0.77028
   9.71721,   7.49811,   2.01654,  17.91753
   9.33279,   1.48666,   8.33812,   0.19957
   7.51410,   2.08288,   1.84457,   4.59992
   8.13855,   9.83663,   1.93420,  21.39886
   8.69787,   2.97444,   3.61012,   1.98507
   8.18426,   9.04741,   2.39521,  12.90679
   1.74246,   1.91753,   9.60811,   0.03619
   1.21735,   7.56724,   4.57378,   0.44036
   9.61441,   8.34409,   1.88307,  22.62400
   5.72208,   9.75301,   1.26222,  35.02856
   9.22923,   5.67152,   5.80730,   1.55209
   7.94249,   4.80877,   3.54352,   3.04172
   1.77167,   5.70719,   4.45076,   0.51043
   3.83334,   9.70014,   7.75293,   0.61862
   4.32508,   4.80609,   7.60106,   0.35978
   8.97851,   2.79775,   5.32314,   0.88650
   7.12530,   1.17582,   8.42138,   0.11814
   2.73576,   7.00000,   9.62766,   0.20660
   7.37858,   2.27548,   7.65460,   0.28655
   5.95129,   1.81793,   2.15028,   2.33991
   4.18464,   5.94560,   9.51879,   0.27459
   6.97383,   3.26189,   3.73819,   1.62786
   8.65538,   1.58934,   2.37223,   2.44448
   5.66638,   6.74448,   5.06262,   1.49109
   8.99229,   6.47438,   8.56181,   0.79421
   6.83653,   8.58273,   4.04176,   3.59187
   2.19993,   7.21542,   2.94127,   1.83486
   2.88159,   4.72548,   3.49521,   1.11463
   4.62806,   8.42428,   9.62133,   0.42117
   7.82407,   3.93437,   3.30772,   2.81352
   6.58977,   5.02886,   2.84659,   4.08969
   5.77878,   4.62658,   9.73935,   0.28186
   8.05139,   7.65779,   1.19712,  43.02291
   8.54784,   4.24069,   6.99197,   0.74147
   1.15422,   8.87132,   6.07280,   0.27765
   2.22275,   4.00507,   6.99679,   0.18185
   1.78836,   6.32479,   5.90826,   0.32403
   3.06418,   9.25597,   4.52119,   1.38749
   3.60230,   3.48162,   6.38367,   0.30777
   8.77890,   4.52730,   2.20782,   8.15362
   8.20477,   1.28840,   4.66510,   0.48573
   5.80503,   9.85109,   2.02988,  13.87865
   7.12857,   2.88791,   6.97181,   0.42354
   9.91582,   3.80012,   6.03248,   1.03546
   8.21925,   3.22001,   1.59858,  10.35669
   2.70154,   7.01031,   8.99210,   0.23422
   3.76779,   7.99179,   5.16957,   1.12673
   2.78693,   9.97240,   9.06057,   0.33854
   2.98083,   2.68044,   9.95637,   0.08060
   9.91020,   9.60664,   5.03988,   3.74813
   3.45456,   5.25422,   2.98475,   2.03745
   9.17002,   8.98624,   4.81000,   3.56171
   2.79792,   4.56053,   1.43942,   6.15849
   3.63004,   1.12970,   3.87090,   0.27369
   7.76835,   1.23666,   5.56833,   0.30984
   9.81343,   4.83132,   7.13366,   0.93167
   5.77605,   3.77356,   2.82680,   2.72767
   6.89976,   9.91586,   6.21658,   1.77036
