x1,x2,y1
   1.61420,  62.00000,  23.79453
   1.70796,  28.00000,   9.59853
   1.80306, 153.00000,  47.06205
   1.96637,  96.00000,  24.82783
   1.54653, 139.00000,  58.11608
   1.67425, 108.00000,  38.52859
   1.81305, 175.00000,  53.23732
   1.62148, 174.00000,  66.18023
   1.67352,  31.00000,  11.06877
   1.87795,  81.00000,  22.96773
   1.56398, 174.00000,  71.13554
   1.82036, 123.00000,  37.11855
   1.62966, 154.00000,  57.98672
   1.67085, 197.00000,  70.56570
   1.93857, 164.00000,  43.63983
   1.75624, 146.00000,  47.33555
   1.80236,  73.00000,  22.47182
   1.81327, 134.00000,  40.75485
   1.96641, 114.00000,  29.48197
   1.85173, 155.00000,  45.20406
   1.55323, 154.00000,  63.83399
   1.58716, 129.00000,  51.20932
   1.63851, 171.00000,  63.69410
   1.89810,  74.00000,  20.53975
   1.98302, 197.00000,  50.09695
   1.99349,  86.00000,  21.64056
   1.87822, 169.00000,  47.90618
   1.98489,  60.00000,  15.22927
   1.82228, 148.00000,  44.56889
   1.65964, 167.00000,  60.63037
   1.79882,  72.00000,  22.25143
   1.72981, 128.00000,  42.77710
   1.94555,  35.00000,   9.24662
   1.96973, 127.00000,  32.73325
   1.92568,  40.00000,  10.78683
   1.93564,  45.00000,  12.01053
   1.56978,  30.00000,  12.17435
   1.78449, 117.00000,  36.74137
   1.76709,  32.00000,  10.24788
   1.63620,  96.00000,  35.85898
   1.93017, 171.00000,  45.89900
   1.91784, 152.00000,  41.32576
   1.92667, 114.00000,  30.71059
   1.86371,  81.00000,  23.31989
   1.50489,  76.00000,  33.55884
   1.81288,  62.00000,  18.86476
   1.70533, 133.00000,  45.73372
   1.93571,  26.00000,   6.93895
   1.83927,  73.00000,  21.57903
   1.94823,  87.00000,  22.92137
   1.98516, 140.00000,  35.52517
   1.93444, 192.00000,  51.30850
   1.93419,  86.00000,  22.98789
   1.63019,  50.00000,  18.81450
   1.64567, 184.00000,  67.94080
   1.89739, 112.00000,  31.11041
   1.74727,  32.00000,  10.48166
   1.86716, 138.00000,  39.58365
   1.75025,  74.00000,  24.15632
   1.68883, 170.00000,  59.60440
   1.79699, 121.00000,  37.47104
   1.75318, 124.00000,  40.34298
   1.88831, 139.00000,  38.98233
   1.88634, 173.00000,  48.61892
   1.69046, 124.00000,  43.39204
   1.59689,  47.00000,  18.43091
   1.79006, 182.00000,  56.79839
   1.75310, 157.00000,  51.08411
   1.84367, 141.00000,  41.48117
   1.50671, 150.00000,  66.07452
   1.91163, 170.00000,  46.52024
   1.94142, 174.00000,  46.16486
   1.55234, 164.00000,  68.05698
   1.90441, 103.00000,  28.39993
   1.97848,  56.00000,  14.30627
   1.69908,  69.00000,  23.90138
   1.74998,  80.00000,  26.12313
   1.96726,  74.00000,  19.12092
   1.65724, 123.00000,  44.78522
   1.93913, 165.00000,  43.88024
   1.56710, 132.00000,  53.75038
   1.92919, 176.00000,  47.28913
   1.64075, 187.00000,  69.46363
   1.83917, 108.00000,  31.92869
   1.53842,  87.00000,  36.75925
   1.70651,  82.00000,  28.15772
   1.98206,  51.00000,  12.98187
   1.66625, 135.00000,  48.62438
   1.91644, 114.00000,  31.03952
   1.97059, 147.00000,  37.85506
   1.60734, 149.00000,  57.67287
   1.61760,  86.00000,  32.86683
   1.60049,  79.00000,  30.84045
   1.83148,  63.00000,  18.78166
   1.58302, 185.00000,  73.82439
   1.61719, 138.00000,  52.76628
   1.94403,  78.00000,  20.63904
   1.58204, 165.00000,  65.92452
   1.69455,  64.00000,  22.28798
   1.52787,  34.00000,  14.56476
   1.93821, 104.00000,  27.68419
   1.79778,  30.00000,   9.28210
   1.54393, 170.00000,  71.31747
   1.75621,  91.00000,  29.50453
   1.69283,  60.00000,  20.93753
   1.85813, 159.00000,  46.05165
   1.55132,  58.00000,  24.10035
   1.96153, 157.00000,  40.80482
   1.72104,  91.00000,  30.72285
   1.77382,  41.00000,  13.03059
   1.90088, 159.00000,  44.00373
   1.98792,  45.00000,  11.38714
   1.62796, 178.00000,  67.16370
   1.99209, 135.00000,  34.01853
   1.87544,  70.00000,  19.90171
   1.62198, 161.00000,  61.19754
   1.84425,  47.00000,  13.81841
   1.91183, 175.00000,  47.87846
   1.71508, 100.00000,  33.99627
   1.50244,  66.00000,  29.23830
   1.59059, 141.00000,  55.73143
   1.50235,  42.00000,  18.60822
   1.87398, 117.00000,  33.31633
   1.57676,  71.00000,  28.55812
   1.90836, 103.00000,  28.28250
   1.99481, 113.00000,  28.39733
   1.99983,  63.00000,  15.75266
   1.60174, 190.00000,  74.05759
   1.74104,  30.00000,   9.89702
   1.82248,  53.00000,  15.95699
   1.58746, 137.00000,  54.36472
   1.97562,  49.00000,  12.55420
   1.77300, 132.00000,  41.99104
   1.63933, 103.00000,  38.32676
   1.75574, 176.00000,  57.09446
   1.60966,  65.00000,  25.08682
   1.67594,  43.00000,  15.30908
   1.77592,  40.00000,  12.68281
   1.79485, 163.00000,  50.59769
   1.80876, 129.00000,  39.43022
   1.54254, 170.00000,  71.44595
   1.87546, 117.00000,  33.26358
   1.54331,  41.00000,  17.21393
   1.79070,  34.00000,  10.60307
   1.72559,  79.00000,  26.53083
   1.58514,  32.00000,  12.73545
   1.61604, 195.00000,  74.66743
   1.60072,  93.00000,  36.29531
   1.99671, 194.00000,  48.65972
   1.82828, 166.00000,  49.66198
   1.89466,  68.00000,  18.94285
   1.55161, 193.00000,  80.16600
   1.58056, 145.00000,  58.04229
   1.95057,  56.00000,  14.71861
   1.86947, 141.00000,  40.34420
   1.66980, 185.00000,  66.34998
   1.98898, 199.00000,  50.30293
   1.64082, 151.00000,  56.08599
   1.68926, 180.00000,  63.07816
   1.63416, 133.00000,  49.80379
   1.67752, 184.00000,  65.38533
   1.76058, 188.00000,  60.65216
   1.87812,  98.00000,  27.78305
   1.85955, 104.00000,  30.07573
   1.75219, 106.00000,  34.52568
   1.63583, 187.00000,  69.88176
   1.98001, 120.00000,  30.60877
   1.68112, 147.00000,  52.01378
   1.66061, 183.00000,  66.36134
   1.51294,  49.00000,  21.40683
   1.75574, 160.00000,  51.90377
   1.94569,  73.00000,  19.28305
   1.60107,  93.00000,  36.27980
   1.98747, 139.00000,  35.18944
   1.85030, 139.00000,  40.60045
   1.88816, 188.00000,  52.73278
   1.76216, 143.00000,  46.05185
   1.70708, 180.00000,  61.76782
   1.84411,  63.00000,  18.52547
   1.77902,  76.00000,  24.01330
   1.72278,  64.00000,  21.56352
   1.76717, 192.00000,  61.48121
   1.89090, 182.00000,  50.90198
   1.92841, 112.00000,  30.11756
   1.87937, 175.00000,  49.54647
   1.87346,  80.00000,  22.79301
   1.56264,  81.00000,  33.17162
   1.56512, 167.00000,  68.17415
   1.79836, 162.00000,  50.09108
   1.75123,  31.00000,  10.10823
   1.61665,  74.00000,  28.31387
   1.97533, 157.00000,  40.23668
   1.92655,  89.00000,  23.97903
   1.76191,  59.00000,  19.00565
   1.72989, 139.00000,  46.44935
   1.72872, 116.00000,  38.81601
   1.83558, 169.00000,  50.15796
   1.79783,  65.00000,  20.11011
   1.84954, 149.00000,  43.55686
   1.55466, 164.00000,  67.85320
   1.71170, 173.00000,  59.04571
   1.52158, 157.00000,  67.81284
   1.64276,  35.00000,  12.96935
   1.88759, 128.00000,  35.92500
   1.55791, 112.00000,  46.14589
   1.97093, 133.00000,  34.23820
   1.75032, 180.00000,  58.75382
   1.64585,  60.00000,  22.14993
   1.54892, 129.00000,  53.76901
   1.73326, 191.00000,  63.57790
   1.66206,  57.00000,  20.63384
   1.77123, 185.00000,  58.96901
   1.66273,  58.00000,  20.97906
   1.50528,  53.00000,  23.39069
   1.73460, 164.00000,  54.50583
   1.66444,  94.00000,  33.93049
   1.58312, 168.00000,  67.03230
   1.88581,  86.00000,  24.18254
   1.70485,  84.00000,  28.90052
   1.97042,  41.00000,  10.56009
   1.91040, 135.00000,  36.98998
   1.63099, 171.00000,  64.28260
   1.80838, 198.00000,  60.54585
   1.58881, 169.00000,  66.94843
   1.82594,  51.00000,  15.29660
   1.86422,  25.00000,   7.19355
   1.69902, 130.00000,  45.03478
   1.98380, 192.00000,  48.78692
   1.81941, 184.00000,  55.58492
   1.92916, 142.00000,  38.15503
   1.54487, 163.00000,  68.29737
   1.83362, 165.00000,  49.07552
   1.94407, 125.00000,  33.07393
   1.94878,  91.00000,  23.96171
   1.54883,  70.00000,  29.18038
   1.98532,  60.00000,  15.22265
   1.52842,  55.00000,  23.54378
   1.79996, 104.00000,  32.10006
   1.90940,  86.00000,  23.58871
   1.99677, 143.00000,  35.86562
   1.69325, 166.00000,  57.89816
   1.58983, 150.00000,  59.34571
   1.83619, 187.00000,  55.46316
   1.59339,  50.00000,  19.69354
   1.65774,  74.00000,  26.92768
   1.86572, 183.00000,  52.57225
   1.85181,  41.00000,  11.95611
   1.84840, 179.00000,  52.39145
   1.59158,  46.00000,  18.15939
   1.79441, 106.00000,  32.92020
   1.56405, 131.00000,  53.55134
   1.96929, 144.00000,  37.13142
   1.67199,  88.00000,  31.47851
   1.67157,  71.00000,  25.41026
   1.68904, 129.00000,  45.21775
   1.74768, 120.00000,  39.28762
   1.83554, 119.00000,  35.31976
   1.55885,  36.00000,  14.81470
   1.90800,  55.00000,  15.10791
   1.80413,  91.00000,  27.95804
   1.51244, 126.00000,  55.08278
   1.84629,  31.00000,   9.09418
   1.68526, 163.00000,  57.39248
   1.56353, 130.00000,  53.17820
   1.92175,  38.00000,  10.28934
   1.92412,  39.00000,  10.53414
   1.84814,  83.00000,  24.30019
   1.88544,  84.00000,  23.62951
   1.84885,  68.00000,  19.89325
   1.86890, 139.00000,  39.79620
   1.90227,  61.00000,  16.85711
   1.69791, 115.00000,  39.89030
   1.98570, 122.00000,  30.94078
   1.53021, 133.00000,  56.80009
   1.55258,  49.00000,  20.32780
   1.79816, 178.00000,  55.05077
   1.76459,  84.00000,  26.97698
   1.52377,  37.00000,  15.93547
   1.61514,  27.00000,  10.35006
   1.58439,  32.00000,  12.74757
   1.74978,  59.00000,  19.27015
   1.52037, 114.00000,  49.31789
   1.64552,  47.00000,  17.35763
   1.59094, 161.00000,  63.60910
   1.89785, 185.00000,  51.36278
   1.57212, 197.00000,  79.70629
   1.62140,  49.00000,  18.63866
   1.94193, 114.00000,  30.23001
   1.95176, 169.00000,  44.36446
   1.55179, 120.00000,  49.83284
   1.65096, 173.00000,  63.47045
   1.97860,  84.00000,  21.45663
   1.66597,  73.00000,  26.30190
   1.67185,  28.00000,  10.01762
   1.76490,  37.00000,  11.87843
   1.58364, 194.00000,  77.35538
   1.81837,  76.00000,  22.98528
   1.53548, 164.00000,  69.55921
   1.72612, 186.00000,  62.42691
   1.64427,  73.00000,  27.00068
   1.61810, 193.00000,  73.71370
   1.95245, 165.00000,  43.28364
   1.73608, 158.00000,  52.42274
   1.63258,  47.00000,  17.63394
   1.78631, 129.00000,  40.42753
   1.89100, 117.00000,  32.71926
   1.87130,  49.00000,  13.99290
   1.72633, 197.00000,  66.10234
   1.92814,  77.00000,  20.71152
   1.87462,  72.00000,  20.48826
   1.68884, 145.00000,  50.83857
   1.55989,  72.00000,  29.58989
   1.87263, 173.00000,  49.33341
   1.88581, 193.00000,  54.27005
   1.98119, 125.00000,  31.84624
   1.84725, 113.00000,  33.11503
   1.93301, 107.00000,  28.63619
   1.88541, 179.00000,  50.35497
   1.52723, 126.00000,  54.02083
   1.53904,  30.00000,  12.66552
   1.91769, 174.00000,  47.31428
   1.98746,  42.00000,  10.63289
   1.66654, 162.00000,  58.32876
   1.99894, 128.00000,  32.03384
   1.63719, 157.00000,  58.57352
   1.84988, 171.00000,  49.96983
   1.53296, 186.00000,  79.15041
   1.69805, 176.00000,  61.03963
   1.63543, 154.00000,  57.57817
   1.85972,  55.00000,  15.90265
   1.76950, 179.00000,  57.16773
   1.61894, 128.00000,  48.83705
   1.86180,  30.00000,   8.65475
   1.63117, 130.00000,  48.85904
   1.78580, 150.00000,  47.03572
   1.74089,  58.00000,  19.13758
   1.83571, 106.00000,  31.45544
   1.96292,  51.00000,  13.23629
   1.71525,  27.00000,   9.17717
   1.94770, 159.00000,  41.91341
   1.70289, 188.00000,  64.83102
   1.52290, 125.00000,  53.89727
   1.61283,  37.00000,  14.22410
   1.89021, 175.00000,  48.97990
   1.81042,  65.00000,  19.83141
   1.81548, 170.00000,  51.57834
   1.83501, 170.00000,  50.48640
   1.81445,  73.00000,  22.17332
   1.51833, 123.00000,  53.35482
   1.70683, 116.00000,  39.81776
   1.66014,  58.00000,  21.04448
   1.62084,  41.00000,  15.60635
   1.51977, 140.00000,  60.61428
   1.91337, 133.00000,  36.32911
   1.75702, 174.00000,  56.36306
   1.70479, 109.00000,  37.50471
   1.70123, 149.00000,  51.48242
   1.92070,  75.00000,  20.33031
   1.88130,  75.00000,  21.19070
   1.64800,  74.00000,  27.24677
   1.73217, 157.00000,  52.32599
   1.92386,  53.00000,  14.31958
   1.87212,  86.00000,  24.53749
   1.81050, 156.00000,  47.59114
   1.93337, 193.00000,  51.63279
   1.57027,  78.00000,  31.63327
   1.79133,  40.00000,  12.46547
   1.82972, 191.00000,  57.05117
   1.87386, 159.00000,  45.28188
   1.93757, 186.00000,  49.54485
   1.72460, 171.00000,  57.49369
   1.84868,  81.00000,  23.70082
   1.72752, 169.00000,  56.62922
   1.62181, 119.00000,  45.24274
   1.84939, 190.00000,  55.55132
   1.56403,  77.00000,  31.47744
   1.77305, 129.00000,  41.03459
   1.67861, 102.00000,  36.19954
   1.96180,  49.00000,  12.73172
   1.79138, 188.00000,  58.58445
   1.96463, 196.00000,  50.78029
   1.62756, 173.00000,  65.30898
   1.96442,  59.00000,  15.28913
   1.77953, 116.00000,  36.63106
   1.51792, 134.00000,  58.15746
   1.76711, 197.00000,  63.08676
   1.61210, 103.00000,  39.63271
   1.54623, 185.00000,  77.37869
   1.71872, 175.00000,  59.24184
   1.81700, 107.00000,  32.40951
   1.73150, 181.00000,  60.37157
   1.89105,  27.00000,   7.55021
   1.62982, 181.00000,  68.13927
   1.50968,  61.00000,  26.76447
   1.83259, 165.00000,  49.13080
   1.87105,  42.00000,  11.99722
   1.59928, 198.00000,  77.41337
   1.85182, 147.00000,  42.86676
   1.60604,  60.00000,  23.26141
   1.88671, 127.00000,  35.67756
   1.82681, 185.00000,  55.43536
   1.97019, 167.00000,  43.02289
   1.73675, 198.00000,  65.64352
   1.78422, 136.00000,  42.72116
   1.72819,  77.00000,  25.78138
   1.81897,  29.00000,   8.76488
   1.74166, 180.00000,  59.33987
   1.94915,  41.00000,  10.79176
   1.86349,  61.00000,  17.56616
   1.66553, 170.00000,  61.28371
   1.53210, 162.00000,  69.01451
   1.77378,  95.00000,  30.19411
   1.54040,  26.00000,  10.95731
   1.65529,  48.00000,  17.51838
   1.56011, 161.00000,  66.14751
   1.53328,  99.00000,  42.11080
   1.66155, 155.00000,  56.14412
   1.62587, 167.00000,  63.17492
   1.95600, 114.00000,  29.79651
   1.80285, 174.00000,  53.53379
   1.67411, 190.00000,  67.79277
   1.77438, 164.00000,  52.08945
   1.70984, 117.00000,  40.01990
   1.97649, 128.00000,  32.76565
   1.51984, 144.00000,  62.33981
   1.91069, 120.00000,  32.87015
   1.73404, 123.00000,  40.90590
   1.87481, 182.00000,  51.77926
   1.96002,  97.00000,  25.24932
   1.51646,  71.00000,  30.87432
   1.73807,  53.00000,  17.54448
   1.71018,  89.00000,  30.43036
   1.92944, 158.00000,  42.44190
   1.97771, 127.00000,  32.46975
   1.64074,  55.00000,  20.43067
   1.91397,  44.00000,  12.01103
   1.99030,  50.00000,  12.62211
   1.73361, 165.00000,  54.90134
   1.75458, 162.00000,  52.62198
   1.80762, 151.00000,  46.21299
   1.90773, 109.00000,  29.94961
   1.71019,  38.00000,  12.99254
   1.72802,  51.00000,  17.07938
   1.50439, 122.00000,  53.90592
   1.50999, 183.00000,  80.26100
   1.72191, 120.00000,  40.47233
   1.76132, 127.00000,  40.93816
   1.65228, 110.00000,  40.29280
   1.57311,  55.00000,  22.22519
   1.63549, 155.00000,  57.94771
   1.85564, 106.00000,  30.78362
   1.55748, 170.00000,  70.08148
   1.62997,  54.00000,  20.32517
   1.85792,  95.00000,  27.52124
   1.84890,  69.00000,  20.18475
   1.81985, 164.00000,  49.51893
   1.58294, 177.00000,  70.63860
   1.72787,  61.00000,  20.43192
   1.69583, 110.00000,  38.24984
   1.64366, 187.00000,  69.21742
   1.81997,  76.00000,  22.94487
   1.85276, 144.00000,  41.94919
   1.76193,  46.00000,  14.81764
   1.88745, 163.00000,  45.75464
   1.65574, 190.00000,  69.30612
   1.73572, 141.00000,  46.80160
   1.63552, 195.00000,  72.89935
   1.97944, 160.00000,  40.83528
   1.50997, 118.00000,  51.75412
   1.70255, 185.00000,  63.82251
   1.84266,  59.00000,  17.37655
   1.59748, 110.00000,  43.10458
   1.55397, 112.00000,  46.38047
   1.90785, 120.00000,  32.96803
   1.67603, 105.00000,  37.37875
   1.70351, 197.00000,  67.88556
   1.71867,  49.00000,  16.58862
   1.82377, 142.00000,  42.69209
   1.58861,  83.00000,  32.88830
   1.98501, 173.00000,  43.90566
   1.96250,  29.00000,   7.52973
   1.83726, 102.00000,  30.21745
   1.78178,  49.00000,  15.43442
   1.56591,  68.00000,  27.73178
   1.57860, 123.00000,  49.35863
   1.67331, 169.00000,  60.35787
   1.99589,  29.00000,   7.27986
   1.91139,  98.00000,  26.82427
   1.74330, 129.00000,  42.44690
   1.63425, 123.00000,  46.05426
   1.80062,  67.00000,  20.66477
   1.73316,  46.00000,  15.31376
   1.63417,  27.00000,  10.11045
   1.58729, 107.00000,  42.46884
   1.79122,  33.00000,  10.28524
   1.83146, 124.00000,  36.96810
   1.67733,  68.00000,  24.16988
   1.90187, 138.00000,  38.15201
   1.65578,  99.00000,  36.11031
   1.87412, 164.00000,  46.69259
   1.89180, 198.00000,  55.32400
   1.58360, 193.00000,  76.96048
   1.75474, 157.00000,  50.98850
   1.76464, 153.00000,  49.13394
   1.99510, 185.00000,  46.47752
   1.87042, 126.00000,  36.01589
   1.60012,  56.00000,  21.87159
   1.99652, 121.00000,  30.35541
   1.95410, 106.00000,  27.75943
   1.89576,  76.00000,  21.14694
   1.86957,  57.00000,  16.30762
   1.61699,  75.00000,  28.68444
   1.74070, 159.00000,  52.47453
   1.98988, 129.00000,  32.57884
   1.57228, 119.00000,  48.13768
   1.87921, 133.00000,  37.66161
   1.78411, 139.00000,  43.66899
   1.97096, 171.00000,  44.01904
   1.51141,  60.00000,  26.26557
   1.69835, 106.00000,  36.74947
   1.57255,  76.00000,  30.73297
   1.86871,  68.00000,  19.47258
   1.73383,  78.00000,  25.94659
   1.82958, 111.00000,  33.16059
   1.60298,  77.00000,  29.96654
   1.91712, 125.00000,  34.01032
   1.95625,  73.00000,  19.07537
   1.68051,  34.00000,  12.03916
   1.88105, 134.00000,  37.87059
   1.87306, 154.00000,  43.89531
   1.76307,  39.00000,  12.54655
   1.70053, 141.00000,  48.75839
   1.56033, 139.00000,  57.09253
   1.79481,  59.00000,  18.31531
   1.73648,  55.00000,  18.23995
   1.80371, 145.00000,  44.56925
   1.79980,  52.00000,  16.05301
   1.81079, 142.00000,  43.30621
   1.62360,  69.00000,  26.17527
   1.97101, 178.00000,  45.81872
   1.95209, 131.00000,  34.37717
   1.99404, 132.00000,  33.19740
   1.91809, 187.00000,  50.82832
   1.94782,  99.00000,  26.09369
   1.76457, 123.00000,  39.50280
   1.79759, 160.00000,  49.51502
   1.51539, 100.00000,  43.54625
   1.55768, 124.00000,  51.10505
   1.55236,  83.00000,  34.44251
   1.54596, 143.00000,  59.83279
   1.89414,  80.00000,  22.29805
   1.75758, 156.00000,  50.50024
   1.79396,  80.00000,  24.85801
   1.60632, 160.00000,  62.00950
   1.67224,  33.00000,  11.80090
   1.91362, 159.00000,  43.41969
   1.64781,  40.00000,  14.73153
   1.71552, 164.00000,  55.72535
   1.81092, 100.00000,  30.49300
   1.79348, 179.00000,  55.64944
   1.58303, 114.00000,  45.49096
   1.69987, 125.00000,  43.25930
   1.57442,  76.00000,  30.65987
   1.85280,  45.00000,  13.10851
   1.70621,  35.00000,  12.02270
   1.53351,  33.00000,  14.03260
   1.76815, 100.00000,  31.98628
   1.66988,  51.00000,  18.28947
   1.74439, 194.00000,  63.75492
   1.73267, 157.00000,  52.29618
   1.51051,  89.00000,  39.00678
   1.75230, 110.00000,  35.82416
   1.77664, 175.00000,  55.44205
   1.74718,  47.00000,  15.39657
   1.61309, 114.00000,  43.81143
   1.87096,  90.00000,  25.71070
   1.98235,  64.00000,  16.28625
   1.51416, 168.00000,  73.27702
   1.68395, 166.00000,  58.53962
   1.58626, 159.00000,  63.19000
   1.92607, 182.00000,  49.05996
   1.50613,  35.00000,  15.42924
   1.71688,  32.00000,  10.85606
   1.97171, 150.00000,  38.58387
   1.78343,  35.00000,  11.00411
   1.70103, 187.00000,  64.62762
   1.55206, 184.00000,  76.38412
   1.64126, 153.00000,  56.79877
   1.52927, 109.00000,  46.60798
   1.61060, 107.00000,  41.24835
   1.58938,  32.00000,  12.66766
   1.54039,  92.00000,  38.77290
   1.73404,  80.00000,  26.60554
   1.77006, 111.00000,  35.42783
   1.93874,  67.00000,  17.82530
   1.62502,  70.00000,  26.50830
   1.84545, 196.00000,  57.55081
   1.51593, 147.00000,  63.96717
   1.67260, 124.00000,  44.32360
   1.95148,  45.00000,  11.81644
   1.88870,  49.00000,  13.73625
   1.76654, 133.00000,  42.61930
   1.61754,  44.00000,  16.81670
   1.80999, 159.00000,  48.53386
   1.79860, 123.00000,  38.02221
   1.95049, 183.00000,  48.10223
   1.75432, 162.00000,  52.63755
   1.54330, 135.00000,  56.68055
   1.79391,  97.00000,  30.14205
   1.63659, 148.00000,  55.25661
   1.62518, 156.00000,  59.06387
   1.64028, 145.00000,  53.89293
   1.97137,  63.00000,  16.21075
   1.60753,  33.00000,  12.77022
   1.70682, 160.00000,  54.92152
   1.97314, 194.00000,  49.82954
   1.88743,  40.00000,  11.22846
   1.54924, 113.00000,  47.08054
   1.64808,  66.00000,  24.29890
   1.64406, 100.00000,  36.99681
   1.87886, 159.00000,  45.04123
   1.80026,  57.00000,  17.58754
   1.97138,  89.00000,  22.90083
   1.95940,  76.00000,  19.79560
   1.96990, 197.00000,  50.76662
   1.71244, 174.00000,  59.33586
   1.96569,  30.00000,   7.76409
   1.87732,  59.00000,  16.74079
   1.69791,  34.00000,  11.79372
   1.93689, 166.00000,  44.24836
   1.97623, 160.00000,  40.96820
   1.63818, 171.00000,  63.71990
   1.85614,  67.00000,  19.44712
   1.96448,  57.00000,  14.76994
   1.99270, 106.00000,  26.69458
   1.74559, 197.00000,  64.65214
   1.79663, 109.00000,  33.76840
   1.61730, 143.00000,  54.67088
   1.67424, 168.00000,  59.93372
   1.72789,  70.00000,  23.44581
   1.90826, 194.00000,  53.27530
   1.81506,  36.00000,  10.92754
   1.76057, 174.00000,  56.13617
   1.84239, 153.00000,  45.07444
   1.51830, 163.00000,  70.70879
   1.63184,  50.00000,  18.77640
   1.59564, 170.00000,  66.76955
   1.69412,  73.00000,  25.43519
   1.58571, 100.00000,  39.76997
   1.62347, 136.00000,  51.60040
   1.68412, 121.00000,  42.66201
   1.73614, 178.00000,  59.05413
   1.67004,  39.00000,  13.98341
   1.70994, 195.00000,  66.69218
   1.90755, 102.00000,  28.03158
   1.65635,  64.00000,  23.32800
   1.85581, 110.00000,  31.93921
   1.92802, 170.00000,  45.73272
   1.76418,  27.00000,   8.67518
   1.91048, 106.00000,  29.04172
   1.84725, 104.00000,  30.47753
   1.64425,  62.00000,  22.93286
   1.60347, 179.00000,  69.61961
   1.70118,  95.00000,  32.82655
   1.62540, 188.00000,  71.16039
   1.60040,  42.00000,  16.39812
   1.84204, 146.00000,  43.02856
   1.92902, 186.00000,  49.98481
   1.77459, 123.00000,  39.05802
   1.84182, 162.00000,  47.75542
   1.82096, 140.00000,  42.22110
   1.88213,  47.00000,  13.26773
   1.59334,  92.00000,  36.23864
   1.76121, 137.00000,  44.16692
   1.65208, 111.00000,  40.66877
   1.87910, 168.00000,  47.57849
   1.98530, 194.00000,  49.22102
   1.85953,  96.00000,  27.76279
   1.55061,  36.00000,  14.97264
   1.88349, 195.00000,  54.96789
   1.65912, 196.00000,  71.20354
   1.79865,  64.00000,  19.78286
   1.53846, 174.00000,  73.51498
   1.76017, 194.00000,  62.61730
   1.64089, 134.00000,  49.76769
   1.71285, 127.00000,  43.28777
   1.94784, 128.00000,  33.73664
   1.64316,  65.00000,  24.07442
   1.81145, 182.00000,  55.46510
   1.99205,  81.00000,  20.41205
   1.91177,  25.00000,   6.84019
   1.73345, 167.00000,  55.57695
   1.52020,  92.00000,  39.80925
   1.53873, 185.00000,  78.13511
   1.64361,  98.00000,  36.27661
   1.99380, 145.00000,  36.47591
   1.64877, 126.00000,  46.34998
   1.89873, 196.00000,  54.36656
   1.87522,  64.00000,  18.20013
   1.92076, 194.00000,  52.58438
   1.87784,  25.00000,   7.08961
   1.90779,  31.00000,   8.51730
   1.86988, 168.00000,  48.04888
   1.60512, 131.00000,  50.84623
   1.59614, 125.00000,  49.06459
   1.58248,  31.00000,  12.37898
   1.71000,  70.00000,  23.93887
   1.70726,  77.00000,  26.41747
   1.97152, 164.00000,  42.19331
   1.62400, 187.00000,  70.90379
   1.60512,  93.00000,  36.09687
   1.54253, 132.00000,  55.47646
   1.64416,  41.00000,  15.16689
   1.60248, 121.00000,  47.11951
   1.64530, 185.00000,  68.34128
   1.98607, 121.00000,  30.67584
   1.66594, 140.00000,  50.44413
   1.72336,  78.00000,  26.26281
   1.80793, 165.00000,  50.48001
   1.84015, 146.00000,  43.11669
   1.96641, 124.00000,  32.06810
   1.74161, 103.00000,  33.95729
   1.99346,  46.00000,  11.57558
   1.50393, 131.00000,  57.91821
   1.77398,  94.00000,  29.86968
   1.74708, 189.00000,  61.92083
   1.79476,  26.00000,   8.07165
   1.91904, 100.00000,  27.15381
   1.61247,  71.00000,  27.30723
   1.58693,  95.00000,  37.72338
   1.63578,  78.00000,  29.15032
   1.57615,  47.00000,  18.91925
   1.78237,  65.00000,  20.46048
   1.90935,  80.00000,  21.94427
   1.78366, 106.00000,  33.31824
   1.86529,  46.00000,  13.22105
   1.59654, 117.00000,  45.90125
   1.60669, 115.00000,  44.54876
   1.65303, 186.00000,  68.06965
   1.80686, 134.00000,  41.04480
   1.76096,  33.00000,  10.64176
   1.59878,  73.00000,  28.55918
   1.92314,  40.00000,  10.81528
   1.54609, 152.00000,  63.58796
   1.55234, 184.00000,  76.35606
   1.60240, 156.00000,  60.75500
   1.55283, 133.00000,  55.15724
   1.57007,  88.00000,  35.69786
   1.52742,  46.00000,  19.71707
   1.83007,  45.00000,  13.43615
   1.83671,  71.00000,  21.04635
   1.66307,  41.00000,  14.82386
   1.71093, 172.00000,  58.75736
   1.68975,  38.00000,  13.30882
   1.68342,  66.00000,  23.28947
   1.89196, 164.00000,  45.81631
   1.87483,  40.00000,  11.37986
   1.60090,  46.00000,  17.94850
   1.55656,  36.00000,  14.85840
   1.69638,  65.00000,  22.58733
   1.73844,  46.00000,  15.22076
   1.87727,  89.00000,  25.25444
   1.54902, 178.00000,  74.18314
   1.69444,  93.00000,  32.39147
   1.79519,  45.00000,  13.96341
   1.90308, 197.00000,  54.39397
   1.89655,  93.00000,  25.85561
   1.90702, 110.00000,  30.24704
   1.53213, 179.00000,  76.25345
   1.63377, 177.00000,  66.31152
   1.98045, 186.00000,  47.42239
   1.77891, 153.00000,  48.34839
   1.83751, 184.00000,  54.49517
   1.69674, 189.00000,  65.64946
   1.77466,  65.00000,  20.63867
   1.97079,  73.00000,  18.79500
   1.76070, 139.00000,  44.83780
