x1,x2,y1
   1.81643,  40.00000,  12.12335
   1.77563, 118.00000,  37.42627
   1.59845,  80.00000,  31.31068
   1.68972, 121.00000,  42.37957
   1.95005,  68.00000,  17.88205
   1.98895,  83.00000,  20.98117
   1.66802, 195.00000,  70.08591
   1.85613,  55.00000,  15.96416
   1.84521, 125.00000,  36.71273
   1.90484, 119.00000,  32.79677
   1.99955, 156.00000,  39.01772
   1.91660,  28.00000,   7.62245
   1.62344, 152.00000,  57.67258
   1.78128, 138.00000,  43.49255
   1.59787, 114.00000,  44.65017
   1.64248, 175.00000,  64.86933
   1.86983, 113.00000,  32.32028
   1.68416,  64.00000,  22.56383
   1.50495, 124.00000,  54.74885
   1.79593, 140.00000,  43.40578
   1.58464,  90.00000,  35.84114
   1.52763, 102.00000,  43.70802
   1.50945, 162.00000,  71.10148
   1.74036, 165.00000,  54.47634
   1.54354,  26.00000,  10.91282
   1.89729, 131.00000,  36.39198
   1.61826, 192.00000,  73.31689
   1.60478,  44.00000,  17.08526
   1.90605, 188.00000,  51.74767
   1.74533,  55.00000,  18.05536
   1.87326, 161.00000,  45.88073
   1.87862, 181.00000,  51.28612
   1.66883, 190.00000,  68.22243
   1.80104, 108.00000,  33.29482
   1.50070, 153.00000,  67.93619
   1.79191, 128.00000,  39.86362
   1.63852, 198.00000,  73.74950
   1.93687,  47.00000,  12.52849
   1.85729, 163.00000,  47.25276
   1.64799, 147.00000,  54.12633
   1.53827, 135.00000,  57.05177
   1.86360, 196.00000,  56.43519
   1.66330, 155.00000,  56.02585
   1.77034, 154.00000,  49.13672
   1.80281, 103.00000,  31.69105
   1.62946, 107.00000,  40.29898
   1.64913, 189.00000,  69.49514
   1.74142, 148.00000,  48.80377
   1.53866, 118.00000,  49.84184
   1.63000, 194.00000,  73.01764
   1.80233,  46.00000,  14.16087
   1.63753,  50.00000,  18.64618
   1.99243, 119.00000,  29.97662
   1.88634,  77.00000,  21.63979
   1.89619, 169.00000,  47.00254
   1.92340, 102.00000,  27.57144
   1.59983,  62.00000,  24.22401
   1.88327, 154.00000,  43.42078
   1.82034,  84.00000,  25.34966
   1.95600, 179.00000,  46.78612
   1.91328,  90.00000,  24.58589
   1.91478,  28.00000,   7.63698
   1.91923,  97.00000,  26.33412
   1.57986,  89.00000,  35.65774
   1.52239,  96.00000,  41.42103
   1.61587,  42.00000,  16.08552
   1.91146, 130.00000,  35.58073
   1.65886, 179.00000,  65.04777
   1.90254,  98.00000,  27.07429
   1.88715, 145.00000,  40.71496
   1.94250, 114.00000,  30.21230
   1.78376, 199.00000,  62.54306
   1.50979, 113.00000,  49.57273
   1.53423, 171.00000,  72.64694
   1.81174, 168.00000,  51.18206
   1.67679,  52.00000,  18.49456
   1.61423,  72.00000,  27.63131
   1.97878, 149.00000,  38.05337
   1.63264, 164.00000,  61.52673
   1.66073,  25.00000,   9.06451
   1.56005,  33.00000,  13.55936
   1.80924,  42.00000,  12.83091
   1.58006, 189.00000,  75.70352
   1.97099, 150.00000,  38.61182
   1.73160, 114.00000,  38.01979
   1.93208,  52.00000,  13.93002
   1.83576, 125.00000,  37.09200
   1.79356, 190.00000,  59.06356
   1.83884,  85.00000,  25.13793
   1.73962,  69.00000,  22.80039
   1.65809,  71.00000,  25.82512
   1.93986, 152.00000,  40.39260
   1.87867,  55.00000,  15.58337
   1.96852,  71.00000,  18.32220
   1.99465, 182.00000,  45.74430
   1.80176, 105.00000,  32.34423
   1.87382, 173.00000,  49.27078
   1.75988,  25.00000,   8.07187
   1.96061, 128.00000,  33.29882
   1.67502, 142.00000,  50.61114
   1.71589, 179.00000,  60.79613
   1.71244, 162.00000,  55.24372
   1.75946, 146.00000,  47.16239
   1.82689, 146.00000,  43.74514
   1.75642, 112.00000,  36.30466
   1.84973,  55.00000,  16.07478
   1.68074,  78.00000,  27.61171
   1.54379, 174.00000,  73.00876
   1.99312, 123.00000,  30.96274
   1.90756,  57.00000,  15.66464
   1.53617,  58.00000,  24.57814
   1.71586, 120.00000,  40.75844
   1.82526, 183.00000,  54.92902
   1.73644,  77.00000,  25.53703
   1.99240,  34.00000,   8.56499
   1.72378, 170.00000,  57.21149
   1.62634,  71.00000,  26.84322
   1.67226, 150.00000,  53.63915
   1.61974, 157.00000,  59.84258
   1.66545,  31.00000,  11.17634
   1.79987,  60.00000,  18.52116
   1.60740,  88.00000,  34.05904
   1.63508, 192.00000,  71.81621
   1.67450, 160.00000,  57.06211
   1.99692, 199.00000,  49.90366
   1.56701, 157.00000,  63.93791
   1.98625, 159.00000,  40.30207
   1.92957, 160.00000,  42.97312
   1.78595, 109.00000,  34.17337
   1.98909, 133.00000,  33.61566
   1.79021,  45.00000,  14.04128
   1.70227, 145.00000,  50.03952
   1.96510, 186.00000,  48.16639
   1.72681, 154.00000,  51.64535
   1.75972,  38.00000,  12.27148
   1.58280, 192.00000,  76.63905
   1.81656, 148.00000,  44.84973
   1.74339,  58.00000,  19.08265
   1.56445,  95.00000,  38.81511
   1.57576, 168.00000,  67.65918
   1.85799, 190.00000,  55.03863
   1.68724, 127.00000,  44.61202
   1.51229, 120.00000,  52.46977
   1.70912, 116.00000,  39.71117
   1.78848, 166.00000,  51.89683
   1.52496,  47.00000,  20.21069
   1.96759, 116.00000,  29.96335
   1.77164,  42.00000,  13.38136
   1.76882, 130.00000,  41.55036
   1.70786, 182.00000,  62.39747
   1.52353,  41.00000,  17.66381
   1.56794,  92.00000,  37.42236
   1.78325, 115.00000,  36.16378
   1.51427, 101.00000,  44.04688
   1.82603, 160.00000,  47.98468
   1.95755, 144.00000,  37.57829
   1.95991,  37.00000,   9.63233
   1.90995, 137.00000,  37.55562
   1.87461, 117.00000,  33.29384
   1.80939, 189.00000,  57.72920
   1.91941, 122.00000,  33.11494
   1.78138, 129.00000,  40.65129
   1.68027, 107.00000,  37.89890
   1.70446,  71.00000,  24.43906
   1.70155, 101.00000,  34.88435
   1.55225, 199.00000,  82.59074
   1.51528, 106.00000,  46.16608
   1.60255, 130.00000,  50.62003
   1.72623, 143.00000,  47.98844
   1.74577,  69.00000,  22.64000
   1.71973,  55.00000,  18.59707
   1.65292, 134.00000,  49.04585
   1.65365, 138.00000,  50.46542
   1.71275, 121.00000,  41.24771
   1.99902, 157.00000,  39.28864
   1.65385, 166.00000,  60.68996
   1.54092, 184.00000,  77.49178
   1.84761, 122.00000,  35.73882
   1.86398,  80.00000,  23.02546
   1.79852, 108.00000,  33.38824
   1.52471,  69.00000,  29.68078
   1.62102,  27.00000,  10.27510
   1.58019, 172.00000,  68.88268
   1.51728,  36.00000,  15.63767
   1.64044, 120.00000,  44.59228
   1.57783, 164.00000,  65.87542
   1.77959,  92.00000,  29.05000
   1.91082, 104.00000,  28.48368
   1.57325,  72.00000,  29.08954
   1.81559, 108.00000,  32.76320
   1.88228, 101.00000,  28.50700
   1.66040,  70.00000,  25.39055
   1.57112,  45.00000,  18.23038
   1.51128, 133.00000,  58.23229
   1.96361,  74.00000,  19.19196
   1.70239,  46.00000,  15.87226
   1.72803, 105.00000,  35.16308
   1.53947,  39.00000,  16.45591
   1.94240, 190.00000,  50.35879
   1.89195, 114.00000,  31.84822
   1.57891,  92.00000,  36.90375
   1.86777, 129.00000,  36.97782
   1.88458, 177.00000,  49.83630
   1.51705, 125.00000,  54.31379
   1.95914, 108.00000,  28.13797
   1.74375, 163.00000,  53.60685
   1.85077,  79.00000,  23.06330
   1.52044, 138.00000,  59.69532
   1.96133, 138.00000,  35.87386
   1.77600,  89.00000,  28.21663
   1.93761,  72.00000,  19.17780
   1.78118, 178.00000,  56.10562
   1.89816, 174.00000,  48.29288
   1.50432, 185.00000,  81.75066
   1.54328, 118.00000,  49.54390
   1.92314,  53.00000,  14.33024
   1.51485,  61.00000,  26.58231
   1.80742, 129.00000,  39.48875
   1.81713,  31.00000,   9.38835
   1.91336,  86.00000,  23.49113
   1.64372, 183.00000,  67.73215
   1.84712, 181.00000,  53.05021
   1.91952,  35.00000,   9.49915
   1.63414,  32.00000,  11.98320
