x1,x2,x3,x4,y1
   8.44197,   3.88479,   3.95605,   2.18311,   4.88991
   2.14832,   6.21570,   9.81151,   4.46561,   6.71730
   1.25941,   8.61898,   1.00401,   8.97247,  10.84711
   7.31765,   5.31315,   9.39588,   9.25145,   2.00970
   2.88334,   7.94227,   1.91942,   8.06464,   7.95967
   4.04286,   5.43635,   2.95630,   2.53972,   1.45443
   3.32855,   8.96866,   4.33372,   1.38212,   6.36575
   8.46193,   6.81413,   8.10191,   4.82814,   3.66508
   2.93968,   2.19001,   5.38704,   4.15705,   1.44044
   9.34707,   8.25373,   5.43175,   5.58441,   1.10395
   9.30023,   8.81822,   3.41446,   4.75181,   1.42156
   1.44122,   4.92508,   8.76426,   1.96772,   7.63742
   5.70034,   8.38564,   2.95152,   3.45566,   2.73222
   8.65050,   9.80288,   8.45723,   7.88122,   1.28832
   1.73115,   3.79650,   3.87574,   4.41197,   2.13382
   6.69711,   4.13142,   3.77109,   8.24093,   5.15385
   8.00340,   7.88802,   6.56549,   2.55118,   4.01597
   3.32064,   8.64983,   7.34019,   5.25606,   5.72223
   4.02008,   3.85662,   2.11492,   4.07081,   1.96271
   7.78270,   8.67293,   3.23298,   3.96145,   1.15030
   9.26106,   3.15292,   7.24556,   1.54676,   8.35379
   9.96501,   2.58235,   7.69077,   8.69237,   7.45029
   1.90355,   3.05045,   6.77671,   9.82530,   3.25719
   7.73468,   1.98962,   2.83011,   8.99093,   8.42385
   3.53436,   2.21615,   5.64768,   2.50508,   3.40787
   7.11366,   6.91345,   6.82741,   2.78800,   4.04437
   5.30440,   3.64599,   7.46231,   9.96862,   3.00532
   1.51040,   2.26459,   7.10086,   9.45112,   2.46831
   1.61492,   7.53506,   6.14579,   6.49125,   5.93021
   8.17829,   5.74547,   2.77226,   3.84897,   2.66044
   7.83994,   3.61553,   7.32468,   1.10484,   7.51878
   5.23211,   4.41156,   7.43862,   6.18869,   1.49520
   6.79528,   6.91157,   8.77138,   7.56874,   1.20825
   9.90751,   8.82474,   8.68235,   6.42054,   2.50761
   1.28028,   3.06836,   8.64663,   7.87087,   1.94912
   6.35930,   8.18973,   1.43461,   4.51620,   3.58422
   2.54198,   9.34408,   8.37374,   2.48229,   8.99877
   1.73389,   3.08322,   2.05926,   6.60667,   4.74338
   8.69190,   3.12173,   5.57974,   1.78510,   6.73989
   9.69591,   5.22607,   9.27085,   8.97525,   4.47961
   9.46585,   1.69840,   6.15042,   9.09056,   8.30528
   8.93258,   4.92416,   8.64510,   1.47653,   8.21315
   5.50834,   9.60354,   2.58325,   7.79048,   6.62464
   8.74069,   9.83933,   5.56118,   4.15736,   1.78262
   8.50903,   4.52585,   5.02299,   9.59506,   6.06378
   5.29572,   1.36101,   5.97591,   9.95483,   5.59587
   1.85686,   9.96887,   9.68458,   9.84754,   8.11365
   3.43274,   1.85150,   3.95409,   3.53360,   1.63620
   8.47723,   5.63944,   5.65316,   4.22044,   3.17895
   6.62898,   8.21023,   4.86609,   3.93726,   1.83386
   3.08988,   9.73834,   1.84221,   3.41303,   6.83151
   6.44940,   4.25510,   3.85024,   1.97895,   2.88386
   1.66113,   2.94912,   6.20134,   1.83008,   4.55707
   3.68502,   8.73412,   7.16358,   9.76877,   5.68159
   4.17926,   4.69177,   4.20041,   8.53796,   4.36772
   3.41320,   8.27880,   3.74970,   5.87367,   5.30899
   6.12259,   4.72939,   5.70968,   4.17442,   2.07317
   7.95425,   4.05759,   1.45646,   9.14425,   8.61893
   9.22525,   4.78251,   9.13265,   1.28414,   9.01870
   6.21209,   6.81074,   9.96077,   3.92392,   6.06645
   5.19026,   4.71851,   7.79242,   5.72067,   2.12478
   6.46209,   2.17060,   6.83096,   5.35147,   4.53936
   3.19277,   9.45171,   5.48343,   6.65904,   6.36839
   9.18959,   8.73157,   4.78308,   3.35210,   1.50250
   9.71071,   6.61535,   7.92585,   2.31056,   6.41192
   9.74784,   8.97540,   6.67515,   4.09606,   2.69227
   5.16655,   8.52777,   2.98806,   8.09838,   6.11662
   6.54635,   2.44456,   1.34966,   4.49765,   5.17054
   2.60035,   7.76884,   6.15603,   1.88331,   6.70592
   9.91624,   4.54524,   6.34637,   4.04910,   5.84167
   4.95251,   7.84507,   7.95866,   1.57773,   7.00594
   5.34301,   3.43237,   5.85664,   7.99798,   2.86983
   1.94031,   1.37877,   6.46482,   1.61899,   4.87826
   5.81533,   2.25266,   4.52540,   4.62273,   3.56399
   6.96313,   4.57792,   9.18329,   8.70600,   2.43248
   1.57094,   2.56714,   6.69605,   5.85783,   1.30194
   5.19778,   8.63247,   2.84995,   3.92662,   3.59949
   3.81648,   6.35031,   7.25948,   4.38316,   3.83321
   4.77300,   6.43422,   7.57912,   2.38405,   5.45421
   8.04502,   8.59715,   2.06113,   5.16702,   3.15458
   1.26021,   8.23533,   2.83991,   8.91401,   9.24917
   5.17626,   7.40641,   9.81813,   1.42697,   8.68246
   7.49053,   6.06017,   3.39473,   4.78254,   1.99297
   8.91159,   1.34226,   9.11496,   3.18869,   9.61329
   5.54562,   6.89589,   9.08734,   6.10688,   3.27206
   6.35230,   9.63950,   1.26190,   8.34154,   7.80557
   9.40255,   9.03757,   5.44170,   3.08358,   2.38620
   4.40340,   5.64594,   8.60175,   8.46023,   1.25057
   4.94339,   9.09028,   6.30414,   2.24667,   5.80169
   7.86051,   8.35551,   8.67338,   7.78127,   1.02023
   9.88493,   2.65303,   5.82936,   5.15974,   7.26284
   9.82513,   6.94766,   8.98353,   8.73475,   2.88821
   1.50492,   1.52345,   8.95705,   6.68855,   2.26858
   6.99096,   2.09703,   1.00021,   9.99725,  10.24194
   9.70410,   1.61719,   8.06640,   9.73401,   8.25706
   2.24840,   7.80203,   1.38611,   9.20039,   9.58675
   1.85146,   5.71950,   8.65804,   3.50188,   6.44574
   9.90141,   3.61012,   8.83898,   2.12552,   9.20059
   2.96034,   7.44580,   5.26274,   8.15244,   5.33571
   2.94895,   2.22166,   2.80704,   7.15423,   4.40760
   8.95457,   2.09653,   3.02298,   8.50762,   8.78145
   7.72640,   4.51186,   6.44542,   2.84335,   4.82786
   8.20325,   2.36411,   4.64768,   7.03735,   6.30921
   1.24399,   3.21799,   5.28543,   9.15905,   4.34760
   6.48036,   1.93397,   4.95685,   6.46260,   4.78926
   6.05978,   6.17823,   1.82009,   3.43800,   1.62223
   2.26261,   5.10580,   9.98051,   2.77906,   7.74240
   5.26393,   8.26189,   6.49696,   2.21036,   5.23094
   7.64850,   1.00366,   8.47813,   4.32512,   7.83590
   3.61036,   8.56173,   7.06375,   6.47684,   4.98603
   9.05850,   9.80339,   7.63527,   7.38359,   0.78626
   4.56794,   9.52588,   5.77654,   6.34621,   4.99056
   7.40407,   4.88286,   1.17601,   6.94980,   6.30025
   6.99193,   7.52975,   1.08331,   9.31850,   8.25273
   8.20620,   1.28749,   7.73109,   2.34739,   8.76657
   7.73656,   6.63690,   2.27457,   7.35342,   5.19653
   6.88519,   1.39504,   8.48055,   6.70117,   5.77130
   2.38337,   1.84441,   5.29880,   5.59677,   0.61584
   6.17869,   6.77797,   8.79422,   1.36493,   7.45342
   6.61479,   7.20747,   4.33774,   5.17082,   1.02239
   1.97348,   9.10672,   5.24532,   5.86362,   7.15999
   5.38987,   2.42939,   6.35494,   6.57690,   2.96880
   1.72194,   2.36719,   2.54156,   8.60254,   6.09523
   3.54970,   1.92461,   4.93126,   3.50044,   2.16522
   8.11679,   8.54499,   1.90310,   7.65677,   5.76958
   7.89990,   5.40055,   4.07904,   3.85363,   2.50949
   4.61323,   3.03427,   6.34136,   8.32802,   2.53770
   7.96099,   1.71989,   1.90601,   2.62265,   6.28210
   6.00858,   3.18669,   3.18409,   5.82725,   3.86644
   7.40544,   3.62713,   9.37230,   8.10331,   3.98572
   9.85186,   3.11088,   1.02271,   8.02748,   9.72150
   6.09870,   7.49428,   2.29923,   4.28200,   2.42467
   2.23059,   9.91955,   7.04426,   7.04084,   7.68897
   7.65556,   2.91374,   3.71516,   9.61656,   7.57043
   7.55202,   1.07951,   1.43506,   3.48383,   6.78902
   3.43003,   3.97777,   2.11848,   5.51402,   3.43944
   3.89901,   1.06680,   3.07241,   6.89517,   4.75762
   2.25540,   8.07517,   6.56354,   3.00741,   6.82024
   3.53390,   3.78121,   2.84490,   9.36472,   6.52450
   1.29363,   4.81125,   3.96102,   8.20186,   5.50984
   3.93283,   6.49042,   6.35655,   3.45417,   3.86847
   2.91567,   1.43554,   9.26499,   7.93348,   1.99091
   9.03460,   9.98744,   7.71572,   7.82164,   0.95871
   3.22434,   4.21833,   6.49374,   5.25903,   1.58509
   1.39198,   9.72059,   1.83860,   6.70468,   9.64595
   1.36397,   3.34119,   3.63859,   4.75327,   2.26978
   6.85468,   2.09586,   9.47199,   6.86522,   5.42601
   6.22568,   6.94222,   6.10670,   2.64698,   3.53315
   7.04392,   6.11601,   8.35350,   9.01481,   1.13945
   2.52514,   9.38121,   8.10108,   1.76458,   9.33579
   8.26591,   2.38318,   8.45963,   2.28632,   8.52738
   8.97866,   2.61230,   7.29517,   9.86401,   6.86509
   9.92954,   4.98319,   7.61896,   6.61670,   5.04687
   5.45412,   5.16992,   5.10212,   9.02547,   3.93363
   7.03419,   7.54825,   9.68056,   9.99009,   0.60005
   6.88515,   3.04288,   1.22470,   6.35550,   6.41001
   7.44210,   6.38314,   4.26780,   4.43923,   1.07274
   7.93940,   5.17524,   8.80619,   2.16125,   7.19694
   7.57251,   7.62325,   8.15963,   4.56540,   3.59459
   1.16922,   6.67171,   9.20662,   1.58089,   9.40367
   6.91937,   5.56497,   9.08702,   5.44461,   3.88607
   1.17858,   9.99317,   1.31598,   4.13383,   9.25404
   3.88107,   5.54251,   5.66691,   2.16933,   3.87214
   8.02170,   5.69023,   3.52463,   7.52938,   4.63398
   8.14443,   3.04366,   5.28446,   7.02089,   5.38824
   8.70091,   3.16496,   5.36229,   9.86658,   7.13691
   5.43056,   3.63109,   3.57451,   4.54034,   2.04228
   9.33144,   7.38236,   5.47511,   8.48179,   3.58316
   4.30017,   1.28433,   7.87360,   8.10963,   3.02506
   9.53311,   5.72864,   7.16861,   8.06372,   3.90836
   4.14121,   5.32192,   9.75147,   9.55428,   1.19706
   7.12623,   5.60113,   7.63786,   7.82973,   1.53713
   2.50854,   7.61656,   1.14273,   6.78800,   7.61321
   9.94090,   4.52874,   1.03033,   9.23629,   9.83002
   7.26066,   1.45312,   7.22318,   6.70188,   5.83089
   5.44869,   5.85638,   5.21352,   2.46939,   2.77424
   3.31195,   3.85983,   7.19774,   3.59439,   3.64477
   6.70901,   7.80863,   3.44046,   3.27853,   1.11147
   2.05328,   2.39731,   4.05479,   1.51165,   2.56630
   9.78696,   1.14049,   3.30200,   5.04179,   8.81977
   6.33569,   8.69723,   8.33638,   8.26312,   2.36268
   6.41759,   4.41781,   3.85086,   1.78113,   2.87800
   2.45163,   2.02230,   1.07324,   6.02164,   4.96699
   1.23090,   2.29521,   5.17563,   7.57352,   2.62347
   4.13655,   8.05531,   7.73429,   2.23642,   6.75153
   9.27046,   9.79582,   1.97750,   2.70328,   0.89597
   3.94974,   4.36058,   9.35051,   3.30918,   6.05528
   4.81263,   4.38309,   8.84316,   1.26299,   7.59233
   3.52173,   5.86939,   1.70671,   6.51217,   5.34827
   1.52217,   3.87715,   9.57096,   8.06441,   2.79565
   6.61192,   4.35665,   3.18136,   5.45425,   3.20192
   3.42312,   1.34039,   2.26431,   4.83185,   3.30606
   6.50506,   5.97328,   7.24877,   3.73877,   3.55005
   6.11393,   4.95158,   3.66738,   3.87347,   1.18047
   7.45476,   5.62643,   3.35293,   9.54647,   6.45777
   4.54878,   1.64668,   5.43243,   3.48581,   3.49450
   6.82168,   6.80352,   6.16628,   3.62984,   2.53651
   7.03303,   7.21509,   6.21199,   7.06600,   0.87320
   3.78526,   1.75555,   3.88090,   8.79869,   5.32019
   5.76845,   9.21043,   8.40965,   3.63736,   5.88404
   1.97386,   7.50324,   6.69125,   3.64889,   6.31110
   9.79512,   6.50785,   3.21546,   2.47471,   3.36969
   8.52807,   6.42567,   6.58073,   3.50514,   3.72549
   4.55045,   8.82433,   8.19140,   3.40531,   6.41659
   1.84287,   5.98728,   2.65057,   8.45019,   7.12824
   4.79554,   4.41391,   4.73280,   1.98746,   2.77174
   7.01943,   2.31601,   8.54785,   3.18471,   7.13341
   6.06652,   9.78329,   3.60768,   8.64320,   6.25866
   8.21220,   2.67545,   9.55113,   1.38946,   9.86248
   6.12080,   2.64586,   5.92579,   7.93220,   4.01259
   2.84159,   5.52752,   5.18519,   9.05908,   4.71394
   4.66215,   9.51765,   2.72712,   1.19887,   5.09032
   9.65514,   1.05851,   6.75721,   6.68916,   8.59690
   9.50025,   8.64921,   3.95073,   9.85226,   5.96258
   6.35378,   8.78239,   1.37332,   8.31903,   7.35806
   8.33147,   9.99541,   1.36862,   7.11231,   5.97986
   6.33669,   7.82355,   4.87949,   7.80328,   3.28013
   8.16604,   8.79625,   5.41609,   7.33879,   2.02335
   1.64810,   7.08217,   2.82996,   7.77788,   7.34922
   8.03618,   1.35959,   1.48681,   5.23011,   7.65435
   4.68930,   2.27114,   6.05452,   3.12870,   3.79578
   7.19815,   7.64622,   9.79977,   4.88292,   4.93722
   2.77279,   6.05879,   7.47580,   6.02851,   3.59060
   1.71967,   9.74040,   8.21521,   5.68391,   8.41069
   8.99917,   5.47373,   8.90006,   8.05789,   3.62464
   7.71982,   6.52181,   7.90874,   4.55278,   3.56339
   8.77680,   7.38151,   6.02371,   8.49530,   2.83824
   5.15105,   1.89820,   6.70305,   8.62953,   3.78053
   9.61349,   7.71629,   8.84315,   1.88980,   7.20753
   2.23886,   7.92856,   9.17896,   7.29653,   5.99301
   7.08936,   6.56713,   9.70510,   7.47475,   2.29068
   1.28965,   4.79436,   1.79992,   8.54661,   7.60269
   5.52080,   7.87466,   5.42719,   8.95934,   4.24461
   6.18013,   1.09186,   2.35413,   4.93354,   5.70472
   9.58761,   8.91365,   2.85343,   6.83596,   4.03915
   3.34527,   9.68000,   8.19344,   7.06769,   6.43398
   3.80853,   6.35667,   8.67534,   9.57749,   2.70313
   5.23346,   6.68073,   8.34531,   4.77260,   3.85472
   2.99681,   1.09901,   6.32289,   9.63626,   3.81838
   1.53122,   7.48093,   1.51477,   7.26602,   8.27502
   7.08123,   8.23930,   5.67636,   3.00355,   2.91291
   7.72210,   6.56957,   6.74563,   4.09889,   2.88679
   5.38165,   8.95125,   3.46738,   6.11853,   4.44642
   1.75212,   7.50852,   1.92990,   2.17122,   5.76146
   4.31332,   2.04929,   7.10225,   1.01154,   6.49788
   1.02450,   4.63862,   7.70778,   8.56545,   3.71449
   9.12162,   8.97269,   4.11617,   7.49828,   3.38538
   6.49004,   1.55350,   8.81575,   8.72875,   4.93730
   2.48701,   2.83402,   7.07477,   1.62268,   5.46312
   5.70281,   2.16433,   2.28437,   8.69317,   7.32075
   3.14261,   7.08019,   3.87507,   8.60673,   6.15573
   8.42630,   3.35153,   8.37620,   1.76409,   8.33507
   5.93489,   9.59260,   8.95826,   6.09915,   4.64255
   9.73674,   6.91183,   9.58458,   9.32442,   2.83686
   1.97591,   6.82986,   8.54462,   9.18429,   4.89592
   4.26001,   9.13609,   1.30415,   2.88860,   5.12705
   5.63183,   2.21237,   3.59430,   5.46948,   3.89987
   8.70986,   3.50534,   6.35258,   1.48068,   7.12898
   9.78376,   8.11842,   2.72705,   8.65466,   6.15710
   9.08988,   4.97557,   8.10366,   7.77895,   4.12710
   4.70189,   7.79416,   7.84308,   1.92832,   6.67432
   5.39715,   5.76580,   6.94440,   7.68497,   0.82725
   8.52859,   9.57387,   8.18619,   1.58262,   6.68579
   3.48484,   2.87561,   1.36713,   1.80043,   0.74760
   6.30960,   5.12990,   6.74306,   2.84031,   4.07715
   4.92037,   3.65398,   5.62044,   6.12815,   1.36437
   8.88639,   8.78291,   3.94800,   7.20779,   3.26143
   7.51424,   1.31016,   3.96864,   6.37689,   6.65509
   9.49828,   7.35553,   6.15022,   7.29482,   2.42930
   3.03990,   8.50671,   9.92934,   3.94989,   8.10184
   9.29994,   9.26666,   9.28701,   9.63526,   0.34983
   1.59318,   4.27529,   6.26806,   5.33500,   2.83977
   8.68140,   1.35470,   9.19588,   6.74789,   7.72484
   1.93645,   5.91862,   2.51102,   7.32908,   6.25071
   3.02517,   2.47557,   4.47812,   8.76912,   4.32606
   5.03898,   7.51707,   5.90559,   8.26593,   3.42229
   8.13807,   6.85279,   9.19501,   2.58248,   6.73629
   1.58844,   8.08560,   4.97929,   6.22608,   6.61570
   4.15061,   6.01717,   3.25912,   6.44275,   3.69046
   6.59489,   9.44474,   9.53299,   3.71256,   6.48067
   2.34603,   8.33643,   4.58667,   4.05989,   6.01352
   4.74721,   8.04163,   1.70187,   4.92337,   4.60774
   4.18808,   3.75817,   6.11297,   3.86631,   2.28743
   9.52285,   8.23781,   8.65400,   6.57329,   2.44554
   1.98279,   3.22331,   4.22607,   9.45802,   5.37700
   6.78181,   9.46737,   1.44838,   6.67025,   5.87198
   1.23780,   2.52136,   4.06604,   2.81129,   1.79497
   8.03299,   8.60089,   4.24006,   2.61888,   1.71777
   4.55657,   6.24196,   3.70838,   7.65258,   4.28920
   4.37241,   2.27340,   8.05353,   3.75062,   4.78757
   5.24187,   9.94534,   1.45464,   2.73314,   4.87414
   1.26753,   3.87370,   4.34290,   3.05292,   2.90795
   3.62321,   9.38121,   4.41351,   7.24522,   6.41664
   9.41888,   6.37880,   2.89438,   9.53716,   7.30538
   2.15029,   5.72755,   7.00149,   2.42901,   5.80554
   8.01916,   9.13523,   9.71491,   2.24968,   7.54820
   9.65941,   3.50038,   8.32984,   8.91789,   6.18703
   1.44898,   7.82378,   4.48668,   7.90337,   7.23270
   1.40255,   8.76716,   9.11964,   1.04476,  10.92891
   7.76062,   5.63208,   5.80574,   9.45689,   4.22630
   9.73912,   8.43576,   9.54485,   9.80035,   1.32816
   8.41012,   7.93931,   9.81961,   1.94025,   7.89342
   4.91602,   4.03748,   6.70041,   4.67619,   2.20665
   3.98822,   6.08730,   8.82443,   7.86542,   2.30778
   2.35441,   6.42133,   2.11627,   5.38821,   5.21972
   6.02049,   3.04561,   3.43813,   2.31480,   3.17991
   6.22679,   9.19497,   5.47549,   1.75935,   4.75602
   8.58350,   7.15846,   3.04961,   2.09664,   1.71432
   6.18385,   2.88018,   7.93342,   8.00391,   3.30442
   3.37562,   9.89422,   1.84947,   7.35590,   8.53305
   3.57030,   3.70430,   4.00597,   2.44838,   1.56334
   1.14256,   8.57556,   4.51352,   9.65220,   9.03635
   5.90705,   5.66228,   7.86178,   2.80434,   5.06336
   8.05597,   4.48375,   6.85073,   5.03914,   4.00532
   7.42332,   3.82098,   2.67314,   2.56762,   3.60388
   7.77940,   3.79010,   7.97137,   1.36861,   7.71433
   4.97197,   3.18688,   1.07170,   6.68889,   5.89401
   3.88510,   1.52643,   2.71346,   4.16236,   2.76815
   7.40323,   4.98181,   9.05714,   4.91779,   4.79557
   4.95562,   2.59270,   2.90820,   7.63100,   5.28093
   4.80564,   4.99002,   5.72201,   2.01369,   3.71290
   5.93430,   4.69879,   4.03294,   3.93731,   1.23921
   8.66228,   9.85770,   8.90614,   4.97041,   4.11327
   3.70645,   4.68259,   5.95875,   3.50709,   2.63884
   3.06431,   3.71721,   6.86682,   4.02875,   2.91221
   4.30905,   1.73416,   1.31861,   8.77078,   7.88448
   1.88021,   7.92896,   1.35784,   3.70350,   6.48764
   8.17263,   3.93445,   7.97016,   5.61895,   4.84668
   8.61051,   7.96829,   2.94389,   2.17265,   1.00363
   5.44450,   6.29924,   4.32541,   7.77312,   3.55208
   3.51200,   5.76219,   2.79519,   5.25996,   3.33743
   7.58234,   1.59714,   9.54159,   4.35680,   7.91863
   9.39788,   9.16824,   5.53851,   2.14340,   3.40286
   9.00623,   8.12575,   6.82072,   2.25516,   4.64969
   6.82448,   1.06032,   3.67008,   5.09450,   5.93755
   2.08782,   7.26796,   5.14701,   9.46690,   6.74501
   7.69296,   7.22632,   7.72397,   4.81360,   2.94754
   7.57888,   5.89515,   8.14535,   3.07007,   5.34728
   5.64784,   3.06681,   7.84731,   8.18563,   2.60311
   8.54325,   5.67133,   6.71661,   8.91673,   3.61779
   9.30646,   3.56330,   3.08188,   2.14485,   5.81909
   9.91280,   1.74170,   6.65165,   8.17653,   8.31216
   3.92032,   4.70415,   9.41516,   8.28623,   1.37436
   6.25330,   4.52297,   2.17464,   8.84885,   6.89486
   8.77723,   9.69524,   8.70899,   6.82833,   2.09276
   2.26478,   5.17482,   9.51264,   9.49007,   2.91013
   6.79899,   2.78442,   3.40230,   5.71775,   4.63444
   3.03448,   6.86851,   2.64931,   2.92779,   3.84413
   3.52592,   8.63922,   6.37483,   6.29700,   5.11389
   3.36556,   6.00311,   9.87691,   3.96941,   6.46957
   3.48947,   5.41052,   2.73586,   9.11338,   6.66058
   5.02466,   8.22986,   6.48073,   6.69516,   3.21237
   1.80804,   2.63415,   7.97023,   7.80242,   0.84298
   5.43316,   1.91435,   5.67221,   6.05980,   3.54010
   6.40685,   3.13381,   1.52373,   3.30891,   3.72823
   2.27114,   8.92677,   9.23434,   6.44470,   7.21661
   2.75578,   1.39660,   7.39477,   4.93393,   2.81125
   6.55430,   6.16784,   4.81159,   1.70787,   3.12768
   8.53870,   6.03487,   9.50482,   9.59304,   2.50539
   8.43655,   3.19552,   2.70563,   6.44525,   6.43841
   3.22575,   5.66858,   9.46828,   7.22691,   3.31529
   8.86666,   3.10319,   2.09337,   3.53825,   5.94182
   6.49164,   3.15080,   1.05080,   3.62634,   4.21837
   5.29094,   8.64782,   2.44655,   3.14059,   3.42787
   6.98965,   9.34387,   9.17747,   9.07200,   2.35658
   3.78001,   1.63120,   4.20532,   7.39004,   3.84186
   2.13122,   7.04062,   8.53930,   6.51642,   5.30982
   8.16288,   8.94526,   1.36018,   7.62841,   6.31687
   9.09332,   1.22512,   2.11434,   4.47567,   8.21489
   3.14177,   3.84848,   7.91719,   4.15512,   3.82787
   8.48780,   8.58546,   4.14441,   5.33072,   1.19033
   4.40727,   3.37039,   8.89154,   9.47574,   1.19013
   8.69761,   2.56555,   8.99062,   9.62922,   6.16522
   5.48675,   3.60729,   1.54450,   3.64636,   2.81961
   6.41460,   8.57216,   9.60544,   8.36627,   2.48809
   2.17356,   8.02283,   2.89196,   6.60340,   6.92739
   3.53887,   9.80908,   2.61859,   2.10326,   6.29135
   5.06263,   5.76898,   8.46174,   7.23444,   1.41605
   9.95047,   6.67272,   2.99402,   5.60668,   4.19161
   2.73901,   9.05676,   8.78540,   4.30526,   7.74504
   6.46794,   7.91829,   8.54044,   1.56965,   7.12007
   5.05565,   9.98943,   7.05304,   8.81320,   5.23836
   4.86805,   9.79635,   6.83904,   6.85913,   4.92834
   4.78102,   5.25744,   1.20990,   4.80833,   3.62982
   8.33616,   3.99041,   2.62156,   4.41358,   4.70073
   3.60248,   3.97014,   1.60848,   1.48759,   0.38703
   1.91186,   6.98554,   1.27916,   6.30255,   7.13979
   1.52192,   7.28774,   1.67468,   7.44875,   8.15994
   6.12377,   7.07751,   6.43670,   2.24969,   4.29426
   5.12819,   6.97106,   7.59189,   5.54914,   2.75119
   5.97191,   7.33849,   2.89058,   3.25454,   1.41421
   4.85709,   4.37540,   2.01871,   5.94294,   3.95368
   4.63464,   4.24794,   7.86890,   7.68775,   0.42703
   2.59319,   6.76907,   6.57294,   7.55045,   4.28877
   8.68505,   6.73103,   6.89779,   5.96354,   2.16588
   6.06869,   7.41650,   5.39853,   5.53677,   1.35489
   3.01374,   7.77459,   9.38103,   7.94513,   4.97267
   8.75210,   4.44920,   1.67233,   1.30757,   4.31834
   7.54237,   1.07146,   9.79032,   2.67184,   9.62005
   5.89638,   2.85994,   8.41025,   4.99472,   4.57010
   7.86294,   2.35247,   2.35732,   3.35591,   5.60022
   9.94204,   1.26022,   4.34792,   4.64886,   8.68703
   9.75082,   6.79373,   4.37368,   7.54962,   4.33947
   8.01070,   1.53382,   7.80071,   2.55262,   8.33622
   8.08050,   9.22502,   3.73456,   3.35891,   1.20459
   3.97535,   4.56562,   8.39740,   4.52798,   3.91418
   2.37265,   5.75990,   7.43724,   4.87912,   4.24470
   7.55566,   6.00760,   2.36269,   9.82867,   7.62479
   4.94650,   7.88275,   8.33674,   3.45240,   5.69898
   4.31418,   3.64673,   7.26712,   6.11700,   1.32976
   2.01355,   3.78049,   1.65605,   2.84938,   2.13216
   6.06474,   7.74621,   2.59525,   5.40240,   3.27222
   2.90342,   4.79523,   7.59299,   4.58143,   3.55646
   4.75807,   6.09767,   5.09384,   8.36080,   3.53094
   3.66474,   9.24235,   4.04594,   3.81551,   5.58237
   9.03612,   4.11960,   9.89792,   7.81816,   5.33832
   3.29988,   1.90839,   1.32092,   7.18637,   6.02825
   6.94511,   3.99505,   5.12846,   5.03249,   2.95162
   2.84514,   2.78523,   2.06597,   8.91107,   6.84537
   1.97984,   1.93737,   2.10589,   7.83773,   5.73200
   5.67701,   7.76915,   8.44626,   6.98144,   2.55396
   7.68828,   7.56786,   3.82034,   8.43365,   4.61488
   2.87051,   6.34291,   4.83761,   8.71257,   5.20316
   7.58590,   5.47433,   5.67414,   9.41993,   4.29997
   7.39042,   7.76374,   3.10775,   1.08527,   2.05664
   5.09594,   1.53268,   5.92653,   1.25268,   5.87722
   5.11666,   7.05740,   7.62442,   7.40635,   1.95296
   5.11492,   7.21961,   4.96001,   5.29675,   2.13146
   1.25496,   9.50442,   8.27213,   6.74115,   8.39032
   1.41527,   3.62043,   3.79771,   5.98943,   3.10908
   7.56325,   5.87566,   7.46904,   4.15825,   3.71609
   5.43419,   4.58674,   2.81561,   1.41639,   1.63584
   9.49248,   7.56041,   7.39586,   5.58513,   2.64794
   3.84365,   9.47743,   2.30417,   9.89282,   9.45130
   5.16347,   9.41757,   1.89855,   4.90067,   5.20674
   6.93151,   6.98111,   4.67702,   6.19079,   1.51458
   9.23763,   3.31145,   2.82733,   2.05433,   5.97638
   2.98869,   7.62832,   9.03866,   5.44757,   5.86703
   1.06187,   6.87027,   8.91904,   7.70488,   5.93395
   7.09066,   1.30859,   9.08760,   5.67443,   6.71432
   8.56144,   6.32435,   7.26533,   1.75133,   5.95052
   3.97804,   2.83721,   8.60592,   6.94243,   2.01709
   2.50643,   9.78425,   3.78653,   4.33648,   7.29857
   2.25568,   3.20662,   8.84779,   4.79711,   4.16081
   2.97493,   2.34278,   6.58305,   7.98095,   1.53418
   5.15606,   9.18815,   3.74121,   9.97122,   7.42097
   4.41785,   7.47474,   7.97780,   8.93566,   3.20344
   2.02763,   3.87489,   7.99452,   2.13427,   6.14450
   3.78685,   9.65537,   1.79014,   5.25113,   6.81308
   1.08286,   3.60289,   3.59898,   2.14102,   2.91140
   7.79267,   2.59490,   7.87631,   4.31252,   6.30218
   2.32207,   9.77337,   2.25774,   4.80712,   7.87535
   4.49978,   2.31510,   8.60336,   9.70117,   2.44500
   3.91782,   3.65854,   5.85013,   1.71119,   4.14706
   4.64264,   2.46180,   9.35746,   2.66092,   7.04271
   1.63761,   8.93918,   3.77981,   4.25081,   7.31674
   8.51482,   2.74313,   7.88442,   8.96554,   5.87206
   5.43536,   2.53711,   2.63743,   6.49403,   4.82423
   8.64639,   4.85596,   6.34897,   3.75627,   4.59233
   9.57975,   1.79749,   3.29680,   4.07578,   7.82115
   2.22048,   7.58845,   3.36112,   6.95462,   6.45975
   3.84149,   4.89460,   6.09906,   4.72016,   1.73506
   1.21037,   1.29177,   1.54196,   7.27638,   5.73500
   9.97077,   7.15148,   3.89180,   3.23034,   2.89585
   5.28628,   4.32076,   6.99868,   2.85610,   4.25360
   8.90106,   5.49561,   3.08373,   6.18941,   4.60894
