x1,x2,x3,x4,y1
   2.43574,   7.09160,   2.46209,   2.37826, -55.54111
   4.14647,   4.38701,   2.33763,   8.40995,   0.03961
   9.73470,   6.76755,   7.99580,   3.32376,   0.63509
   3.73196,   7.25620,   5.21404,   1.56514,  -0.96584
   8.61959,   9.87338,   2.56007,   3.30527,   1.68249
   3.02344,   5.31462,   2.28641,   6.33831,   0.56546
   4.75699,   4.36469,   6.27131,   1.67937,   0.08543
   6.29555,   5.40038,   9.66255,   9.15067,   1.74879
   1.24003,   9.04425,   3.79464,   5.77125,   3.94829
   9.84539,   2.30385,   7.80640,   3.43666,   1.72586
   8.23677,   8.77331,   4.97988,   3.54546,  -0.37405
   2.12969,   3.41312,   2.32633,   9.12642,   0.18874
   7.23779,   5.22331,   6.86624,   6.44186,   4.74693
   1.74111,   4.66952,   9.53136,   8.73411,  -3.67311
   3.92813,   3.22075,   7.64129,   6.22088,   0.49801
   1.99549,   7.29767,   2.02306,   4.76220,   1.93571
   8.22874,   1.92829,   7.79262,   7.88783, -66.18075
   3.94095,   3.01796,   7.11260,   9.23746,  -0.43438
   3.27967,   8.14877,   5.14985,   4.59253,  -8.73667
   7.59946,   8.80502,   4.02421,   8.53545,   0.26723
   1.70982,   9.91690,   4.65199,   1.68480,  -2.76595
   3.05395,   6.35310,   9.07117,   9.76011,   4.78873
   3.83722,   5.21747,   6.12326,   6.43967,   4.36227
   7.50747,   7.11250,   2.38364,   4.08588,  -0.23203
   7.51096,   7.87877,   5.05807,   6.81159,   0.20976
   6.47451,   7.13754,   6.48741,   7.68224,   0.55492
   2.01008,   2.99568,   9.64821,   7.04367,  -0.37841
   8.53254,   5.28094,   7.88161,   9.33716,  -2.23392
   5.80920,   7.20232,   3.69161,   1.97188,  -0.81008
   4.43352,   6.69113,   7.89122,   6.04651,  -1.22383
   1.17080,   1.70831,   8.18481,   6.48981,  -0.31712
   6.17175,   9.11476,   1.08665,   8.74726,   0.38417
   5.37694,   4.61222,   4.39853,   5.26166,  -0.88598
   3.73018,   4.21472,   1.90569,   9.82152,   0.06121
   8.22458,   9.67905,   9.38636,   3.54829,  -0.24914
   1.53395,   2.67991,   7.88777,   2.10180,  -0.19806
   8.97477,   8.07638,   5.86976,   8.41460,  -0.35302
   8.82136,   3.73243,   7.53450,   2.24260,   0.96164
   3.41199,   8.04324,   3.58194,   2.50066,  -4.28312
   3.03306,   6.77350,   7.04297,   6.59116,  -8.27870
   7.91519,   9.37467,   2.12507,   8.69432,   0.22217
   2.11477,   7.06669,   1.31974,   3.46494,   2.30838
   9.06702,   9.08059,   8.36398,   8.99642,   0.02146
   5.74094,   5.87232,   3.86406,   3.67862,  -0.70850
   8.18648,   2.70654,   3.63826,   2.50509,   4.83594
   1.74280,   2.56513,   4.50287,   8.73884,   0.19413
   9.78834,   2.01179,   9.91584,   8.76783,   6.77394
   3.61408,   9.57406,   5.48361,   5.72137,  25.06783
   6.32874,   6.41248,   1.67051,   6.90287,   0.01600
   9.71548,   1.86225,   3.52279,   2.00171,   5.16293
   9.84842,   4.33500,   5.34656,   8.26567,  -1.88873
   7.89959,   6.38517,   3.56461,   1.29293,   0.66665
   6.56325,   1.99591,   7.07130,   9.85622,  -1.64003
   5.97968,   7.74172,   4.34312,   1.86699,  -0.71161
   5.92131,   6.35880,   6.86740,   4.31465,  -0.17138
   4.44009,   3.89198,   7.45397,   2.79608,   0.11767
   5.00394,   5.04515,   8.32067,   6.12185,  -0.01875
   4.23812,   4.32939,   3.13767,   9.41525,   0.01454
   4.19712,   8.63894,   1.15133,   3.24391,   2.12265
   3.70753,   7.46837,   5.49751,   6.60333,   3.40094
   5.15994,   4.50862,   6.07352,   9.94695,  -0.16815
   4.52408,   6.91199,   9.35849,   3.89182,  -0.43681
   6.28593,   8.57065,   1.21609,   8.84433,   0.29951
   7.20901,   2.00698,   5.04182,   6.99246,  -2.66683
   7.69607,   1.28393,   2.41033,   3.13687,  -8.82566
   6.63919,   6.56362,   8.61164,   9.40348,  -0.09543
   3.72410,   1.48144,   1.33136,   4.90667,  -0.62726
   5.96364,   1.32122,   2.01786,   6.77279,  -0.97634
   2.95154,   1.15061,   5.86319,   3.56701,   0.78431
   4.27160,   2.75961,   5.46186,   7.02346,  -0.96822
   6.20493,   8.47270,   4.59549,   5.47849,   2.56827
   6.95303,   2.26239,   4.91554,   7.93293,  -1.55453
   4.27382,   2.26034,   7.94885,   6.67255,   1.57760
   6.47164,   9.87023,   5.11997,   4.71486,  -8.38926
   8.30838,   3.43081,   8.01147,   2.06391,   0.82010
   4.74328,   5.12086,   7.30850,   4.05283,  -0.11598
   4.49829,   1.77676,   7.78065,   1.26180,   0.41749
   1.71838,   3.57007,   3.66144,   3.22545,  -4.24713
   9.11081,   8.15205,   7.51982,   3.36807,   0.23093
   2.24120,   2.33506,   1.19936,   2.30235,   0.08510
   2.58829,   5.77175,   5.04785,   6.03606,   3.22142
   1.76300,   6.77409,   2.05644,   5.28418,   1.55250
   2.43613,   1.32657,   6.37799,   1.59514,   0.23199
   8.52702,   6.19179,   2.23994,   9.57824,  -0.31822
   1.10139,   2.07275,   2.46374,   2.25422,  -4.63602
   8.36255,   8.83801,   6.41909,   1.78061,  -0.10251
   5.16855,   9.55997,   3.66586,   5.33485,   2.63119
   3.18828,   2.66599,   9.95208,   7.89614,   0.25404
   5.14845,   2.21270,   9.69198,   3.25117,   0.45580
   9.18677,   6.85567,   3.72797,   7.97825,  -0.54846
   8.76666,   7.48461,   5.43553,   4.30762,   1.13666
   4.44904,   7.43002,   5.86015,   3.61021,  -1.32492
   2.45161,   3.81881,   4.82398,   9.85898,   0.27154
   9.54741,   7.08571,   8.98417,   6.29509,   0.91544
   8.02053,   2.98485,   8.97125,   3.35136,   0.89605
   7.76621,   9.28658,   5.52344,   9.77953,   0.35722
   6.26971,   8.06342,   1.01378,   7.95161,   0.25854
   6.96163,   1.15469,   9.27690,   2.69799,   0.88266
   5.37615,   5.80846,   7.55832,   2.89958,  -0.09280
   6.21392,   4.57934,   1.50248,   3.90385,  -0.68069
   5.74504,   1.35098,   4.46648,   5.38274,  -4.79561
   5.49477,   4.05663,   2.36332,   1.13392,   1.16978
   3.51634,   1.87625,   2.93392,   6.68584,  -0.43713
   6.08539,   3.76148,   5.12188,   4.10417,   2.28347
   4.61869,   5.34893,   9.59331,   6.49036,  -0.23534
   7.57980,   5.44937,   2.19873,   3.49568,  -1.64264
   3.29695,   8.12706,   6.97679,   5.15858,  -2.65653
   5.99720,   7.64793,   3.40970,   7.10142,   0.44714
   2.26257,   4.10485,   5.19234,   9.03285,   0.47970
   9.40218,   3.24656,   2.87856,   7.20678,  -1.42221
   7.43678,   8.29230,   9.48335,   2.00936,  -0.11447
   3.95697,   8.48532,   1.85607,   6.51168,   0.97267
   8.46511,   7.22816,   3.47132,   3.04130,   2.87653
   3.37360,   3.02751,   3.79462,   6.05320,  -0.15323
   5.51038,   5.18110,   6.86751,   7.54554,  -0.48565
   7.26137,   2.50705,   8.74450,   2.83957,   0.80514
   6.83277,   9.35368,   3.55468,   2.52410,  -2.44611
   1.14791,   1.88795,   9.67725,   1.90739,  -0.09524
   4.29233,   9.60443,   3.96929,   2.26076,  -3.10916
   7.90110,   9.19771,   3.63886,   5.49748,   0.69762
   1.91761,   6.65341,   2.04511,   7.15917,   0.92603
   2.24481,   8.02074,   3.05171,   5.67787,   2.19939
   9.28412,   8.75226,   5.23826,   7.20368,  -0.27061
   9.51486,   7.18269,   3.79508,   7.99581,  -0.55518
   5.98545,   6.94743,   8.40508,   2.18245,  -0.15459
   2.01989,   5.04439,   9.95634,   3.76136,  -0.48822
   5.39650,   5.08473,   4.38231,   4.04302,   0.91885
   2.23015,   6.68047,   9.13073,   1.52556,  -0.58517
   4.38650,   3.20287,   5.78866,   5.29016,   2.37440
   9.03261,   7.65663,   6.76657,   6.79417, -49.85917
   8.56595,   9.42562,   7.54948,   1.48314,  -0.14171
   4.22080,   6.49436,   1.72343,   5.32484,   0.63130
   4.03691,   4.42042,   6.02007,   6.98148,   0.39890
   3.52946,   7.69999,   1.74816,   3.55399,   2.30948
   5.07507,   7.16105,   9.48071,   3.01274,  -0.32251
   4.41406,   3.36540,   3.90493,   5.91614,  -0.52141
   2.20529,   7.79681,   3.09173,   4.44863,   4.12079
   5.62491,   8.37611,   7.12337,   2.30912,  -0.57147
   3.68273,   5.80910,   5.16499,   5.44799,   7.51370
   7.33801,   8.40131,   4.89559,   5.91951,   1.03846
   6.99577,   7.56363,   3.24922,   1.91310,  -0.42500
   5.43708,   7.03824,   2.40030,   3.61689,   1.31611
   4.58443,   5.04082,   6.02095,   8.47564,   0.18593
   2.34509,   5.82662,   5.07747,   2.79884,  -1.52791
   6.00533,   2.27049,   6.40966,   7.43058,  -3.65829
   1.73874,   6.68359,   4.28204,   3.62344,  -7.50811
   5.55672,   7.50387,   7.58852,   6.19928,  -1.40159
   4.17184,   8.19355,   9.95475,   9.61923, -11.98672
   5.20167,   5.96040,   7.22756,   1.13511,  -0.12454
   3.87373,   4.38845,   6.57653,   2.50708,  -0.12648
   1.50119,   9.89865,   1.02574,   9.34436,   1.00948
   2.23516,   2.11009,   6.58753,   9.67406,  -0.04052
   5.05462,   3.00045,   5.03106,   3.78375,   1.64689
   1.60308,   2.32575,   8.92107,   5.49072,  -0.21067
   3.86324,   7.98594,   1.95009,   1.34598,  -6.82446
   1.63790,   4.94180,   3.96089,   3.44197,  -6.36688
   8.65661,   8.92900,   5.64070,   2.95421,  -0.10140
   6.71969,   4.35615,   3.76481,   6.00723,  -1.05401
   6.53084,   3.01145,   6.79753,   9.80732,  -1.16931
   6.24756,   4.84970,   4.47607,   3.98585,   2.85148
   2.56884,   3.79789,   6.02450,   8.94333,   0.42107
   9.31542,   9.22657,   9.53341,   5.26568,   0.02082
   1.63156,   3.98812,   7.51833,   4.81982,  -0.87328
   3.81585,   2.27573,   6.66737,   5.45787,   1.27336
   4.05779,   2.44445,   9.53846,   7.73818,   0.89616
   3.08356,   3.57108,   2.80414,   2.15240,  -0.74802
   8.63350,   3.35336,   7.45576,   2.20898,   1.00636
   9.90979,   1.08574,   7.75387,   7.72625, 319.47391
   3.18515,   9.79488,   3.03666,   7.66701,   1.42748
   6.64697,   2.08319,   2.05710,   5.78538,  -1.22410
   1.26921,   4.12528,   7.97158,   9.89242,   1.48688
   1.81224,   6.92188,   9.21679,   8.32475,  -5.72803
   8.54718,   7.57599,   6.38015,   8.00054,  -0.59936
   8.53196,   8.74724,   5.68788,   2.00820,  -0.05851
   3.23797,   9.37502,   5.71737,   4.99517,  -8.49768
   6.35715,   6.90041,   9.81686,   6.83620,  -0.18226
   2.72453,   7.78540,   6.49012,   4.08373,  -2.10310
   8.42405,   7.94999,   5.91393,   7.17296,  -0.37653
   7.98782,   6.83714,   8.41510,   4.35114,   0.28314
   8.73863,   7.02758,   5.91078,   1.92199,   0.42896
   8.70696,   4.08622,   6.73082,   3.00467,   1.24008
   4.59218,   4.13283,   8.97594,   8.33255,   0.71394
   9.02393,   1.01802,   3.80702,   2.41164,   5.73745
   8.78615,   6.86183,   7.30130,   9.23744,  -0.99389
   8.86848,   7.22288,   6.32376,   9.15982,  -0.58024
   6.22137,   1.64648,   8.30937,   8.86227,  -8.27432
   8.86882,   3.45311,   3.48334,   2.39716,   4.98601
   4.22995,   6.47128,   4.94251,   5.69661,   2.97221
   5.44227,   4.80911,   6.84936,   5.87764,   0.65158
   9.89708,   8.50807,   3.67914,   3.42532,   5.47239
   1.86154,   7.91976,   4.38334,   7.25972,   2.10620
   8.44270,   3.09823,   3.03186,   3.55593, -10.19811
   9.17812,   6.57953,   1.45055,   8.49385,  -0.36894
   3.13780,   1.02065,   8.32693,   3.87555,   0.47562
   4.68052,   4.50116,   5.98608,   3.64356,   0.07657
   5.38501,   3.26785,   3.80974,   5.59800,  -1.18393
   4.72801,   5.82882,   1.36593,   5.59925,   0.26003
   4.78574,   5.34940,   8.87951,   6.50789,  -0.23767
   3.05061,   8.66560,   4.69382,   5.49219,   7.03315
   4.64741,   8.49870,   2.59471,   8.61504,   0.63972
   5.10464,   6.58628,   2.15895,   9.31399,   0.20708
   3.01017,   8.77611,   4.83874,   6.65907,   3.16753
   3.74974,   8.27064,   9.83140,   7.04373,  -1.62175
   2.98306,   9.96839,   8.99858,   2.82499,  -1.13149
   2.28097,   6.72261,   2.94226,   7.13089,   1.06040
   1.86099,   1.58218,   7.47814,   9.92388,  -0.11400
   8.91196,   1.24085,   6.63838,   7.34885, -10.79738
   6.59217,   8.40749,   5.60218,   3.09529,  -0.72413
   1.38638,   4.02833,   5.22650,   6.48541,   2.09860
   1.99209,   9.29207,   7.37881,   2.82449,  -1.60287
   3.08362,   7.06486,   5.34475,   8.11444,   1.43744
   7.53208,   1.96196,   9.18429,   7.84906,   4.17168
   1.82379,   2.40713,   7.32334,   7.32746, 141.38763
   3.29043,   9.53655,   8.45519,   5.69296,  -2.26126
   5.60649,   1.87148,   5.68119,   8.83043,  -1.18601
   1.94966,   9.50289,   3.23707,   5.93982,   2.79464
   9.79189,   9.90889,   9.21806,   5.34833,  -0.03024
   9.39559,   2.19145,   3.73417,   4.05853, -22.21017
   7.85519,   8.96598,   5.27103,   5.08775,  -6.06060
   3.26284,   8.16688,   7.11671,   7.05503, -79.49866
   3.84380,   9.72232,   6.12898,   2.04836,  -1.44059
   2.12059,   5.82296,   3.70138,   7.38007,   1.00644
   6.44247,   5.46106,   7.46982,   9.67401,  -0.44524
   9.13380,   1.45239,   9.10299,   5.05784,   1.89892
   1.96857,   3.43704,   2.31601,   1.89261,  -3.46825
   6.98349,   8.47651,   5.60588,   4.22326,  -1.07985
   9.36884,   1.08301,   9.05413,   1.30027,   1.06861
   9.45153,   1.80758,   5.56643,   1.33516,   1.80654
   7.26491,   2.07035,   9.95099,   1.94346,   0.64871
   3.95787,   1.99180,   5.89713,   3.84566,   0.95837
   2.57633,   2.52549,   4.86318,   8.83042,  -0.01281
   5.06376,   7.69003,   3.63620,   3.04336,  -4.42995
   2.37007,   4.72385,   7.45305,   3.81180,  -0.64642
   4.35646,   5.40988,   1.96553,   9.42927,   0.14114
   7.27376,   5.68070,   1.86545,   9.80772,  -0.20058
   3.68282,   8.91964,   8.27482,   7.68465,  -8.87341
   5.31061,   7.15046,   6.86679,   7.42519,   3.29487
   7.69908,   6.21812,   2.76801,   7.94634,  -0.28599
   8.77351,   2.64965,   6.93414,   5.12064,   3.37682
   3.25950,   9.11897,   1.63894,   7.86000,   0.94188
   2.23734,   2.07164,   4.47384,   2.80334,   0.09919
   3.32156,   4.04256,   3.91804,   5.43881,   0.47410
   4.58967,   6.12656,   3.30447,   7.68901,   0.35053
   5.35139,   7.94726,   7.38436,   7.90218,   5.01308
   8.00991,   3.46820,   5.12470,   2.14231,   1.52284
   4.55057,   5.15432,   7.75158,   8.47139,   0.83876
   9.63271,   7.21671,   5.39132,   6.81962,  -1.69152
   5.54401,   5.54292,   4.88304,   8.91939,  -0.00027
   9.91216,   6.77886,   9.69180,   9.78567, -33.38080
   5.54752,   5.76691,   5.42911,   8.35504,   0.07498
   3.26466,   8.48346,   7.88797,   5.77390,  -2.46860
   9.74426,   5.45407,   8.65995,   8.76348, -41.44188
   5.33272,   9.49323,   9.76264,   9.87067,  38.51298
   1.17228,   4.71239,   7.76959,   1.41576,  -0.55716
   2.24105,   3.89575,   1.18564,   5.73066,   0.36407
   3.73637,   1.80467,   9.41263,   1.92883,   0.25812
   7.29796,   1.18702,   4.18184,   8.92729,  -1.28775
   9.05485,   1.09859,   2.33709,   7.14986,  -1.65316
   8.09797,   1.15733,   5.14160,   1.26447,   1.79015
   7.92511,   7.84615,   2.73479,   6.99675,  -0.01853
   8.91318,   5.22386,   2.50644,   9.71881,  -0.51153
   5.78114,   5.77389,   7.54040,   5.65155,   0.00384
   9.82317,   7.94945,   5.74974,   8.10903,  -0.79419
   9.60900,   8.28844,   5.30194,   1.43512,   0.34151
   3.59785,   1.09638,   4.13797,   9.18716,  -0.49542
   9.28076,   3.80998,   5.66892,   7.33637,  -3.28092
   9.43577,   5.78800,   7.14167,   3.98279,   1.15476
   8.72651,   1.81518,   2.53200,   2.18965,  20.18793
   5.96660,   3.11905,   2.30729,   9.43683,  -0.39940
   5.90418,   9.03616,   9.13726,   9.85349,   4.37288
   5.34461,   2.87534,   8.65051,   6.89204,   1.40422
   6.13428,   2.84150,   8.27036,   8.58984, -10.30692
   5.07143,   8.69534,   5.75144,   8.89444,   1.15301
   6.18066,   1.48580,   1.28693,   4.99761,  -1.26523
   5.34731,   1.03494,   1.37300,   9.00480,  -0.56505
   9.52177,   8.20675,   4.91565,   1.02875,   0.33832
   9.51457,   3.20158,   2.08309,   7.14433,  -1.24732
   7.35538,   3.56373,   9.02940,   1.74143,   0.52026
   6.92385,   6.15742,   6.92685,   5.63805,   0.59468
   4.39913,   1.13499,   3.87837,   7.39369,  -0.92855
   6.18822,   1.28331,   9.66570,   9.88320, -22.55217
   4.81410,   8.64320,   3.64670,   3.05765,  -6.50047
   9.81756,   2.90160,   1.83877,   7.98788,  -1.12471
   7.89600,   8.41949,   2.64898,   9.45419,   0.07692
   8.02266,   1.44661,   4.83553,   4.49004,  19.03387
   8.20005,   6.96029,   1.03837,   7.02319,  -0.20715
   3.20220,   1.70821,   5.69597,   6.14670,  -3.31462
   6.34317,   7.93303,   7.01173,   5.07615,  -0.82139
   4.78168,   9.54888,   7.27375,   6.17649,  -4.34465
   3.50244,   1.35832,   2.71985,   7.87996,  -0.41552
   9.84000,   1.01613,   4.16817,   5.88555,  -5.13798
   2.34630,   1.53080,   7.47515,   5.91116,   0.52142
   8.62234,   2.76674,   7.29939,   9.65900,  -2.48159
   5.35740,   4.99866,   4.55401,   4.18763,   0.97914
   7.34736,   7.30043,   7.02356,   1.85902,   0.00909
   7.04900,   4.03708,   9.96581,   2.12198,   0.38399
   2.26570,   9.10671,   2.70957,   6.78360,   1.67918
   6.55915,   1.44966,   5.94782,   1.68889,   1.19971
   3.32879,   2.63899,   4.92045,   7.75463,  -0.24338
   5.18188,   3.46466,   9.64866,   5.65604,   0.43010
   4.53081,   3.10153,   7.28578,   7.32826, -33.64266
   3.90082,   6.98649,   4.65086,   6.02776,   2.24103
   5.79980,   5.10868,   8.68535,   6.98925,   0.40748
   3.36748,   4.63875,   9.67373,   8.80507,  -1.46350
   5.55581,   6.46387,   3.10752,   2.01208,  -0.82894
   9.08444,   2.62750,   9.83164,   7.34931,   2.60116
   3.09995,   8.64170,   2.95334,   5.02425,   2.67600
   9.47079,   8.78106,   2.28131,   5.06787,  -0.24752
   9.21057,   7.50200,   8.80409,   7.49441,   1.30458
   8.81172,   1.18717,   6.78316,   9.43926,  -2.87058
   6.34653,   3.30463,   2.86960,   5.62866,  -1.10251
   4.83126,   6.10690,   6.17273,   4.20672,  -0.64885
   8.23469,   8.89138,   8.50301,   1.54261,  -0.09435
   8.84108,   8.40780,   3.92210,   7.19899,  -0.13222
   1.84517,   7.76708,   9.64017,   9.24585, -15.01803
   9.76527,   4.66951,   2.79428,   6.58541,  -1.34413
   3.95686,   5.54274,   1.28668,   3.85748,   0.61688
   9.93646,   8.83574,   4.18894,   4.94621,  -1.45353
   3.11813,   2.34656,   4.44384,   4.55572,  -6.89638
   9.38929,   2.71439,   9.55161,   2.18765,   0.90643
   1.04762,   8.43962,   1.48684,   2.16460,  10.90641
   5.56454,   1.52175,   5.16699,   6.09294,  -4.36607
   1.07386,   9.66856,   9.71548,   2.93181,  -1.26697
   6.98469,   8.05656,   8.69859,   1.06619,  -0.14044
   4.62870,   4.26605,   4.49859,   7.64412,  -0.11529
   3.20338,   2.59803,   3.44520,   4.68664,  -0.48762
   8.21705,   4.04519,   8.74847,   4.18928,   0.91504
   9.90631,   2.94225,   2.16426,   4.24756,  -3.34281
   6.68621,   8.99286,   5.36618,   7.00253,   1.40963
   4.44876,   1.64779,   7.52398,   5.43650,   1.34179
   6.03349,   1.26806,   9.63174,   3.92642,   0.83526
   9.66603,   5.58254,   2.84594,   9.06725,  -0.65637
   9.68082,   8.83112,   1.83470,   1.32167,   1.65625
   8.98628,   3.10276,   7.17690,   6.92192,  23.07452
   9.14435,   2.24834,   3.88223,   4.93038,  -6.57919
   3.28970,   2.93369,   7.23748,   4.42968,   0.12680
   2.87491,   9.58398,   7.57765,   6.40876,  -5.73968
   4.29274,   5.93735,   4.64976,   2.60572,  -0.80459
   8.68316,   8.48812,   5.15401,   2.34735,   0.06949
   7.88267,   4.80506,   4.04043,   9.68038,  -0.54568
   2.06448,   1.09208,   8.07903,   3.40144,   0.20788
   9.63627,   5.25668,   9.67698,   9.58977,  50.21609
   2.25933,   9.39092,   9.85154,   3.79271,  -1.17706
   5.48093,   8.03418,   3.17444,   1.03121,  -1.19131
   7.16477,   9.40938,   4.43636,   9.79868,   0.41859
   5.38435,   4.35915,   4.90301,   7.05376,  -0.47667
   2.12300,   9.26643,   2.20137,   1.36279,  -8.51847
   1.91324,   1.03345,   1.76546,   3.81513,  -0.42924
   8.43152,   7.73022,   1.75764,   5.83040,  -0.17219
   1.00200,   6.51799,   3.23501,   3.99622,   7.24634
   8.09168,   7.69292,   6.58320,   6.29537,   1.38541
   2.78769,   3.77572,   7.91612,   5.92881,  -0.49717
   4.89765,   1.10396,   6.43801,   7.57173,  -3.34623
   7.72680,   3.40742,   9.48606,   9.57909, -46.42835
   2.58345,   7.77923,   4.90514,   9.93652,   1.03268
   4.93595,   5.88187,   5.21062,   3.04182,  -0.43615
   5.80039,   6.48067,   7.42185,   7.43696,  45.01293
   6.04498,   2.78208,   4.90677,   9.09243,  -0.77954
   4.59830,   7.87033,   7.76943,   1.34084,  -0.50898
   5.89015,   5.35664,   8.82790,   9.54391,  -0.74511
   2.76574,   3.81189,   2.56673,   8.12539,   0.18820
   9.98880,   6.14019,   2.77542,   3.71011,  -4.11756
   6.43362,   4.65651,   7.74870,   2.23594,   0.32236
   5.12852,   9.05565,   4.00173,   4.71921,   5.47351
   9.53193,   5.03565,   9.49753,   9.34192,  28.89448
   2.92040,   6.30641,   8.81127,   3.51266,  -0.63904
   2.79933,   3.90995,   2.67766,   6.47270,   0.29265
   5.00941,   4.19972,   7.78597,   7.15158,   1.27632
   7.43196,   9.85091,   1.21394,   9.16147,   0.30436
   3.04658,   9.66172,   7.74167,   2.04184,  -1.16058
   8.66956,   4.40944,   5.37865,   1.16168,   1.01023
   7.12975,   7.66793,   9.51465,   2.72501,  -0.07926
   1.09863,   5.95043,   9.14187,   1.02719,  -0.59790
   7.66438,   4.88228,   3.66150,   4.66763,  -2.76515
   8.21849,   3.06321,   5.04041,   2.85569,   2.35969
   7.46447,   1.12921,   7.93750,   7.34427,  10.67930
   1.55524,   1.37437,   7.84712,   1.63972,   0.02914
   8.13439,   9.83693,   2.02868,   9.30599,   0.23395
   6.13666,   4.78884,   9.23946,   2.78169,   0.20871
   2.58260,   7.35281,   2.96077,   4.80793,   2.58245
   9.17798,   4.17858,   3.64439,   8.95927,  -0.94064
   2.63925,   7.18691,   4.27680,   6.30113,   2.24651
   3.12964,   6.53475,   8.98152,   1.68672,  -0.46679
   6.41886,   1.89725,   3.42734,   2.10324,   3.41484
   4.66619,   2.26325,   6.77505,   7.61018,  -2.87731
   4.70941,   1.48635,   9.03503,   6.69606,   1.37799
   8.64287,   5.02906,   1.19954,   5.80164,  -0.78525
   8.25394,   7.45253,   1.35850,   3.74299,  -0.33609
   4.36002,   4.65419,   4.43170,   8.03912,   0.08155
   5.12728,   1.81267,   6.08054,   2.94653,   1.05762
   8.14329,   3.59113,   1.95888,   1.48136,   9.53297
   2.57952,   3.64291,   2.06340,   1.72914,  -3.18131
   9.22224,   5.42721,   4.80591,   2.39010,   1.57091
   4.83107,   3.08763,   5.13727,   6.90123,  -0.98836
   4.82479,   4.17703,   7.15674,   5.57280,   0.40895
   8.74120,   4.55634,   8.91833,   2.72223,   0.67540
   2.36804,   4.60848,   7.50557,   3.61644,  -0.57608
   5.56025,   8.45512,   4.35010,   9.86847,   0.52459
   1.40390,   3.70615,   3.83016,   1.79250,  -1.12985
   2.48661,   6.36915,   5.79511,   8.96941,   1.22312
   3.63515,   8.15910,   6.98651,   5.64918,  -3.38283
   4.91658,   5.96790,   4.36384,   1.17120,  -0.32929
   8.89897,   8.76325,   4.34108,   5.37688,  -0.13103
   6.18472,   9.39890,   3.58881,   9.41999,   0.55121
   6.42521,   7.35246,   3.92833,   3.17849,  -1.23659
   5.05491,   5.47432,   8.84078,   8.85713,  25.66379
   2.85114,   6.69972,   9.81267,   5.96283,  -0.99967
   8.96920,   1.44411,   6.94585,   9.30447,  -3.19045
   7.18426,   3.03448,   2.85878,   6.23432,  -1.22937
   2.01396,   6.60381,   8.03030,   1.92504,  -0.75179
   8.55341,   9.41786,   2.84767,   9.79447,   0.12444
   6.25405,   5.86061,   7.30719,   3.17621,   0.09524
   9.42765,   9.00294,   6.90004,   4.08950,   0.15111
   5.20425,   7.85076,   4.20599,   9.52791,   0.49729
   8.29646,   9.14774,   1.04571,   1.92064,   0.97296
   3.56507,   3.73822,   4.78388,   5.62099,   0.20684
   5.86014,   1.90493,   8.97894,   7.38499,   2.48139
   1.26138,   3.18051,   4.81913,   4.25560,  -3.40554
   7.19542,   6.91486,   4.53969,   6.77923,  -0.12528
   7.50156,   1.47499,   1.51270,   4.46795,  -2.03927
   1.25607,   1.00001,   2.71862,   6.83043,  -0.06227
   6.86376,   8.14648,   3.53364,   9.95487,   0.19976
   8.06359,   5.26243,   3.43251,   6.06302,  -1.06488
   6.20041,   4.13419,   6.39647,   9.63625,  -0.63777
   3.16635,   5.33075,   2.55595,   5.08941,   0.85433
   1.36320,   3.37049,   1.49650,   9.22247,   0.25981
   1.57863,   5.06908,   3.47100,   6.32589,   1.22263
   2.48516,   6.91269,   7.92488,   4.58428,  -1.32537
   6.87798,   6.18900,   6.69240,   7.98763,  -0.53194
   9.17490,   8.65567,   1.63654,   7.93340,  -0.08246
   4.75487,   7.64375,   4.78116,   2.43759,  -1.23268
   7.55757,   9.39135,   7.13379,   8.11950,   1.86035
   7.23023,   8.04179,   1.64267,   9.61105,   0.10185
   5.40907,   5.43975,   5.14740,   6.60711,   0.02102
   8.29455,   9.13061,   3.86927,   3.47437,  -2.11710
   4.77107,   9.28223,   3.99242,   4.96280,   4.64886
   3.40320,   6.33467,   5.05947,   4.83729, -13.19418
   3.47686,   8.61930,   1.89387,   7.89948,   0.85627
   6.65984,   5.46372,   9.29066,   4.91369,   0.27328
   4.58501,   5.83902,   1.80268,   7.77591,   0.20994
   4.20073,   8.69135,   3.12100,   6.62063,   1.28317
   9.17862,   9.57828,   3.53414,   7.55648,   0.09936
   9.30787,   9.35799,   8.82933,   2.24330,  -0.00761
   2.35771,   5.21880,   5.66591,   7.92950,   1.26396
   8.92642,   2.08704,   6.83891,   2.90817,   1.73998
   3.86339,   3.91437,   8.53251,   8.54070,   6.22413
   9.85180,   5.53603,   8.70967,   1.66833,   0.61292
   6.50452,   4.15457,   7.18763,   6.48027,   3.32211
   3.70945,   4.08380,   8.13469,   1.09734,  -0.05319
   9.74416,   4.80024,   2.17833,   5.71370,  -1.39842
   3.99335,   6.67607,   1.45282,   8.53843,   0.37861
   7.30287,   4.06622,   3.00895,   2.03274,   3.31554
   8.84902,   9.89441,   3.00684,   9.37074,   0.16427
   6.71297,   7.22516,   8.53109,   9.71864,   0.43130
   7.71151,   3.06036,   4.89420,   6.75526,  -2.49920
   3.73324,   8.50898,   5.97353,   2.58451,  -1.40918
   5.69745,   5.49062,   9.54725,   1.99259,   0.02738
   4.75549,   9.05518,   1.98194,   2.06862,  49.60335
   8.75896,   7.18023,   9.41539,   4.35202,   0.31179
