x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,y1
   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,  11.00000
   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,  33.00000
   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  16.00000
   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   4.00000
   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,  26.00000
   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,  11.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000
   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,  32.00000
   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  11.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   2.00000
   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,  16.00000
   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,  21.00000
   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,  19.00000
   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,  30.00000
   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   9.00000
   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,  18.00000
   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,  17.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000
   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,  43.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,  19.00000
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,  43.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,  28.00000
   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,  27.00000
   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,  20.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,  17.00000
   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,  40.00000
   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,  12.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   8.00000
   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,  36.00000
   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,  27.00000
   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,  18.00000
   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,  37.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   5.00000
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,  25.00000
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,  40.00000
   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  12.00000
   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   9.00000
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,  37.00000
   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,  38.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000
   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,  18.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   4.00000
