x1,x2,y1
   0.47081,   0.84081,  -0.37000
   0.94258,   0.22512,   0.71746
   0.55826,   0.62420,  -0.06595
   0.69847,   0.16182,   0.53664
   0.19005,   0.15999,   0.03006
   0.94873,   0.60462,   0.34411
   0.54494,   0.15103,   0.39391
   0.35127,   0.41450,  -0.06323
   0.25560,   0.01611,   0.23949
   0.04302,   0.81378,  -0.77076
   0.81293,   0.16958,   0.64335
   0.38289,   0.54655,  -0.16366
   0.24275,   0.14799,   0.09476
   0.23679,   0.80425,  -0.56747
   0.37787,   0.69542,  -0.31755
   0.62945,   0.49432,   0.13513
   0.06234,   0.81648,  -0.75414
   0.89493,   0.11514,   0.77980
   0.27908,   0.85993,  -0.58085
   0.12724,   0.24846,  -0.12122
   0.05418,   0.23899,  -0.18481
   0.68894,   0.45151,   0.23743
   0.92623,   0.27025,   0.65598
   0.24751,   0.26058,  -0.01307
   0.42616,   0.04438,   0.38178
   0.90837,   0.63878,   0.26959
   0.36851,   0.09981,   0.26870
   0.51599,   0.05177,   0.46423
   0.31312,   0.97536,  -0.66224
   0.92528,   0.11671,   0.80857
   0.48991,   0.91374,  -0.42384
   0.37993,   0.43909,  -0.05917
   0.91040,   0.98018,  -0.06978
   0.19720,   0.34359,  -0.14640
   0.34786,   0.59903,  -0.25117
   0.01315,   0.02451,  -0.01136
   0.97120,   0.28726,   0.68393
   0.59297,   0.41203,   0.18094
   0.35340,   0.43704,  -0.08364
   0.61864,   0.03967,   0.57897
   0.21739,   0.12684,   0.09055
   0.20745,   0.11793,   0.08951
   0.33256,   0.03565,   0.29691
   0.00263,   0.55347,  -0.55083
   0.62792,   0.91636,  -0.28843
   0.77458,   0.82718,  -0.05261
   0.91410,   0.58991,   0.32419
   0.17515,   0.54205,  -0.36690
   0.99909,   0.06827,   0.93082
   0.83894,   0.32533,   0.51361
   0.34432,   0.87576,  -0.53145
   0.16108,   0.30237,  -0.14129
   0.54681,   0.21021,   0.33660
   0.58219,   0.16808,   0.41411
   0.87070,   0.30963,   0.56106
   0.24933,   0.62287,  -0.37354
   0.84056,   0.17152,   0.66904
   0.93565,   0.28466,   0.65099
   0.83257,   0.20611,   0.62646
   0.78349,   0.06021,   0.72328
   0.31240,   0.75331,  -0.44091
   0.31186,   0.82748,  -0.51563
   0.12327,   0.24002,  -0.11675
   0.34449,   0.36226,  -0.01777
   0.47641,   0.46293,   0.01348
   0.91646,   0.21492,   0.70154
   0.74127,   0.31449,   0.42678
   0.12316,   0.26000,  -0.13683
   0.39767,   0.09279,   0.30489
   0.38734,   0.75611,  -0.36877
   0.87801,   0.84847,   0.02954
   0.58077,   0.91255,  -0.33177
   0.89562,   0.32319,   0.57244
   0.84694,   0.39499,   0.45195
   0.94882,   0.88800,   0.06082
   0.39880,   0.32229,   0.07651
   0.02900,   0.31169,  -0.28269
   0.33467,   0.88975,  -0.55507
   0.87767,   0.97856,  -0.10089
   0.31195,   0.75990,  -0.44795
   0.17432,   0.53842,  -0.36410
   0.58463,   0.73682,  -0.15219
   0.96730,   0.63703,   0.33028
   0.63308,   0.73419,  -0.10110
   0.54953,   0.25309,   0.29644
   0.61812,   0.77594,  -0.15782
   0.28896,   0.80146,  -0.51250
   0.58206,   0.94904,  -0.36698
   0.18428,   0.23980,  -0.05552
   0.01709,   0.42823,  -0.41114
   0.76144,   0.05087,   0.71058
   0.94301,   0.34653,   0.59648
   0.74105,   0.69491,   0.04614
   0.43881,   0.53898,  -0.10017
   0.52208,   0.93605,  -0.41397
   0.55128,   0.44488,   0.10640
   0.23909,   0.46311,  -0.22403
   0.78547,   0.42121,   0.36426
   0.40343,   0.89818,  -0.49476
   0.90934,   0.35420,   0.55513
   0.68718,   0.46948,   0.21770
   0.35289,   0.84891,  -0.49602
   0.99867,   0.27616,   0.72251
   0.47895,   0.39847,   0.08048
   0.92583,   0.49448,   0.43135
   0.69447,   0.69064,   0.00384
   0.89071,   0.04222,   0.84849
   0.70526,   0.58649,   0.11877
   0.47434,   0.03546,   0.43888
   0.66931,   0.74234,  -0.07303
   0.59321,   0.67260,  -0.07939
   0.19419,   0.02375,   0.17044
   0.22325,   0.41355,  -0.19030
   0.33837,   0.01953,   0.31884
   0.49634,   0.41752,   0.07882
   0.34202,   0.82352,  -0.48150
   0.36253,   0.84303,  -0.48050
   0.84867,   0.90353,  -0.05486
   0.81739,   0.60708,   0.21031
   0.43134,   0.18255,   0.24879
   0.58439,   0.84704,  -0.26264
   0.48560,   0.13002,   0.35558
   0.26284,   0.56383,  -0.30099
   0.05986,   0.64740,  -0.58753
   0.24590,   0.37335,  -0.12744
   0.26556,   0.33538,  -0.06982
   0.77185,   0.80250,  -0.03065
   0.96826,   0.89106,   0.07719
   0.08760,   0.94039,  -0.85280
   0.61750,   0.94589,  -0.32839
   0.22570,   0.71291,  -0.48721
   0.32648,   0.30943,   0.01706
   0.79043,   0.66981,   0.12062
   0.50149,   0.56497,  -0.06348
   0.42837,   0.50721,  -0.07884
   0.44025,   0.97885,  -0.53860
   0.14475,   0.61001,  -0.46526
   0.67991,   0.89203,  -0.21212
   0.04021,   0.86391,  -0.82369
   0.45589,   0.43741,   0.01848
   0.08753,   0.90731,  -0.81978
   0.34024,   0.49473,  -0.15449
   0.47922,   0.67948,  -0.20026
   0.27694,   0.23947,   0.03747
   0.23247,   0.30009,  -0.06762
   0.46004,   0.50718,  -0.04715
   0.67548,   0.99576,  -0.32028
   0.30907,   0.75460,  -0.44553
   0.64897,   0.16732,   0.48164
   0.49597,   0.53546,  -0.03949
   0.81161,   0.45824,   0.35337
   0.15286,   0.30579,  -0.15293
   0.29712,   0.81081,  -0.51369
   0.23978,   0.90310,  -0.66332
   0.88176,   0.42834,   0.45342
   0.11694,   0.82706,  -0.71012
   0.86103,   0.47652,   0.38451
   0.31123,   0.98062,  -0.66939
   0.24549,   0.51861,  -0.27312
   0.65011,   0.76369,  -0.11358
   0.61882,   0.36438,   0.25444
   0.75449,   0.89467,  -0.14019
   0.50079,   0.08673,   0.41407
   0.03330,   0.26347,  -0.23017
   0.29392,   0.62800,  -0.33408
   0.65507,   0.15582,   0.49924
   0.34021,   0.65643,  -0.31622
   0.92425,   0.09217,   0.83207
   0.33567,   0.41099,  -0.07532
   0.13658,   0.88946,  -0.75288
   0.80993,   0.01845,   0.79147
   0.29109,   0.92645,  -0.63537
   0.36030,   0.72571,  -0.36541
   0.01055,   0.62545,  -0.61489
   0.18066,   0.69646,  -0.51580
   0.04963,   0.59058,  -0.54095
   0.11365,   0.58818,  -0.47453
   0.79902,   0.02757,   0.77145
   0.05349,   0.14000,  -0.08651
   0.68688,   0.12541,   0.56148
   0.81492,   0.84264,  -0.02772
   0.81949,   0.80893,   0.01056
   0.65122,   0.84114,  -0.18992
   0.86755,   0.76425,   0.10330
   0.97855,   0.32419,   0.65435
   0.63932,   0.51354,   0.12578
   0.60522,   0.11024,   0.49498
   0.61054,   0.02939,   0.58115
   0.92239,   0.80361,   0.11878
   0.30753,   0.81707,  -0.50954
   0.69675,   0.86981,  -0.17306
   0.20749,   0.05045,   0.15703
   0.87551,   0.70118,   0.17433
   0.61846,   0.53480,   0.08366
   0.69130,   0.53338,   0.15793
   0.40824,   0.79155,  -0.38331
   0.35152,   0.98111,  -0.62959
   0.39295,   0.99895,  -0.60600
   0.99916,   0.58089,   0.41827
   0.80814,   0.05866,   0.74948
   0.80997,   0.46684,   0.34313
   0.24297,   0.75628,  -0.51330
   0.04548,   0.17331,  -0.12782
   0.47755,   0.79936,  -0.32181
   0.07396,   0.70212,  -0.62816
   0.27463,   0.95960,  -0.68497
   0.70754,   0.53619,   0.17135
   0.58416,   0.51971,   0.06445
   0.13465,   0.13663,  -0.00198
   0.65389,   0.06410,   0.58980
   0.94944,   0.05979,   0.88966
   0.66888,   0.33388,   0.33500
   0.53193,   0.53574,  -0.00381
   0.50500,   0.88049,  -0.37548
   0.72333,   0.57363,   0.14969
   0.99046,   0.33558,   0.65488
   0.48201,   0.10695,   0.37506
   0.58157,   0.38332,   0.19825
   0.77768,   0.07230,   0.70538
   0.20657,   0.69806,  -0.49149
   0.93337,   0.87076,   0.06260
   0.83161,   0.47904,   0.35257
   0.12435,   0.38549,  -0.26114
   0.33660,   0.28988,   0.04673
   0.66896,   0.86477,  -0.19581
   0.50146,   0.91108,  -0.40961
   0.12811,   0.01586,   0.11225
   0.05352,   0.12426,  -0.07074
   0.95155,   0.91158,   0.03997
   0.19604,   0.49313,  -0.29709
   0.23626,   0.63348,  -0.39722
   0.21083,   0.55597,  -0.34514
   0.85362,   0.72813,   0.12549
   0.36786,   0.13739,   0.23047
   0.34501,   0.79786,  -0.45284
   0.53747,   0.62304,  -0.08558
   0.66001,   0.44738,   0.21263
   0.70360,   0.29141,   0.41219
   0.71636,   0.10968,   0.60668
   0.98193,   0.43950,   0.54242
   0.80404,   0.20200,   0.60204
   0.72844,   0.14661,   0.58183
   0.94702,   0.82771,   0.11931
   0.78495,   0.09782,   0.68713
   0.97045,   0.44219,   0.52827
