x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1
   4.97996,   1.36379,   8.01263,   0.88272,   1.65463,   3.53348,   7.87939,   8.74033,   3.51941,   9.11490,  49.68124
   7.06233,   4.79113,   9.45846,   9.24649,   1.85693,   6.52534,   3.14315,   0.91104,   8.36171,   2.05513,  53.41172
   8.39157,   6.30282,   7.83488,   1.24463,   2.36067,   8.21540,   0.37112,   1.87933,   5.60318,   3.60051,  45.80410
   2.45508,   9.33957,   0.24186,   7.92848,   3.27442,   5.04885,   3.96230,   7.91053,   5.14384,   8.62146,  53.92638
   0.72805,   1.43687,   6.20311,   7.51780,   0.83568,   0.63937,   0.05566,   4.31013,   6.29906,   4.22929,  32.25499
   5.71729,   1.73582,   1.23558,   7.08778,   5.35018,   3.00680,   9.25263,   1.73140,   6.84443,   2.53120,  44.49310
   4.64459,   2.07181,   2.68321,   1.98574,   1.26896,   5.00701,   4.71160,   4.90707,   3.12663,   3.63425,  34.04088
   4.67325,   3.17202,   8.51655,   9.88463,   9.30039,   9.68285,   9.80639,   8.86336,   0.86271,   3.61719,  68.37935
   2.29015,   2.21791,   7.93871,   9.16260,   9.63165,   5.81388,   0.68597,   3.10257,   1.57050,   5.55753,  47.97146
   9.59723,   8.29027,   7.01617,   3.66303,   3.67554,   0.38434,   8.03316,   4.93746,   5.91116,   9.63385,  61.14220
   7.79609,   7.53481,   4.21201,   1.26414,   7.04886,   1.39781,   1.34722,   4.35216,   7.50884,   8.49653,  50.95848
   4.17873,   2.43564,   5.17434,   8.58806,   8.73721,   0.44478,   3.11042,   1.19060,   2.98159,   0.40585,  37.24722
   5.75421,   3.22583,   5.64019,   6.09850,   5.80081,   6.19661,   2.58305,   4.59119,   1.07424,   2.74583,  43.71045
   8.73168,   6.88029,   3.53680,   2.68307,   5.92036,   7.90415,   0.53447,   3.61454,   0.89866,   9.47905,  50.18306
   8.32852,   9.29756,   8.18614,   2.14414,   8.71601,   9.00255,   1.87591,   0.14589,   1.68249,   7.51480,  56.89401
   9.85296,   2.59513,   2.83113,   6.64924,   2.67475,   1.48302,   4.14243,   9.59181,   5.94029,   2.36621,  48.12697
   0.52515,   1.20617,   8.93977,   7.03648,   0.83617,   4.31821,   0.25310,   3.10473,   0.52748,   9.80062,  36.54788
   9.83839,   3.72167,   7.19399,   0.78794,   9.63009,   1.28073,   0.38552,   5.35433,   6.12255,   3.07977,  47.39499
   0.65268,   3.66206,   8.49411,   9.69906,   3.70095,   6.13517,   1.62136,   2.83265,   0.05235,   1.24485,  38.09523
   8.62013,   6.53443,   2.13253,   0.41184,   1.55963,   7.01337,   3.96064,   3.44753,   3.86254,   1.06140,  38.60403
   7.92211,   4.15115,   9.16813,   6.33006,   6.77653,   2.15676,   7.01953,   4.80954,   5.90879,   7.64549,  61.88808
   6.00070,   4.34709,   7.03045,   0.46076,   6.95242,   8.68394,   9.66658,   4.12140,   9.38155,   1.76828,  58.41317
   7.06595,   5.41822,   8.26911,   4.64225,   7.69653,   6.23178,   0.48722,   9.21344,   3.23261,   5.71108,  57.96819
   0.78994,   8.29666,   5.70494,   9.82734,   5.61704,   3.28306,   9.67393,   6.62736,   9.46533,   5.56798,  64.85358
   2.26256,   8.11641,   1.80288,   9.22306,   4.89706,   8.90308,   3.85778,   4.89784,   5.16257,   0.42249,  49.54573
   2.49886,   2.19374,   7.24362,   5.58642,   3.23018,   0.95395,   6.62556,   9.10376,   4.14527,   2.03146,  43.61282
   2.44514,   5.98677,   3.95496,   6.96553,   4.22952,   6.05556,   1.66258,   4.30088,   5.21841,   1.58602,  42.40537
   8.46812,   3.91793,   7.77753,   1.12682,   8.63389,   1.36816,   6.90900,   3.94873,   7.18905,   1.10669,  50.44592
   4.23872,   1.72580,   8.21857,   4.78277,   7.51536,   4.77993,   9.91465,   6.44032,   4.95038,   8.42544,  60.99195
   6.03171,   2.02856,   2.36909,   1.22326,   6.23329,   1.70570,   2.99584,   8.60701,   6.89979,   0.58621,  38.68045
   8.87432,   7.19356,   4.11245,   6.45290,   5.28778,   3.92353,   4.66130,   1.82059,   7.75377,   1.91741,  51.99761
   0.34738,   5.63341,   2.08601,   3.66491,   1.35193,   2.06734,   3.18244,   5.03229,   5.58661,   1.83948,  30.79181
   5.72285,   8.52157,   6.68525,   2.77175,   7.02442,   4.62839,   5.47938,   2.66303,   3.53801,   9.08919,  56.12384
   4.62430,   5.12493,   4.20617,   8.12634,   0.47368,   1.72327,   2.57156,   8.11210,   6.87961,   0.01367,  41.85563
   5.78707,   1.62467,   3.14023,   2.06922,   2.57598,   4.19296,   4.57832,   4.51477,   0.22147,   3.48149,  32.18618
   2.93446,   7.23986,   6.43909,   4.28248,   7.47266,   1.44957,   1.83765,   6.07708,   4.76292,   2.30410,  44.79989
   5.85514,   3.99828,   8.16505,   6.90805,   3.44209,   2.01469,   8.98081,   6.58760,   9.79879,   3.93131,  59.68182
   8.95141,   8.10240,   3.21734,   2.81382,   7.42933,   8.38554,   0.74088,   3.90106,   9.53956,   2.81071,  55.89207
   5.23248,   5.51645,   5.02574,   0.27187,   1.70454,   2.82125,   7.25947,   9.54139,   2.29471,   3.59772,  43.26563
   2.99698,   0.64920,   9.25624,   7.43039,   6.43563,   2.66392,   0.20765,   1.61660,   6.86373,   0.55473,  38.67506
   4.69457,   0.63234,   2.80443,   1.70986,   5.32649,   2.79964,   5.97675,   8.82364,   0.21923,   8.69566,  41.68259
   2.43288,   0.55296,   9.23871,   7.12502,   2.50152,   9.26514,   4.65959,   3.40315,   2.34341,   0.16868,  41.69105
   6.17354,   4.46403,   6.71655,   5.45074,   4.98623,   4.96417,   4.41220,   5.58106,   7.06889,   5.17359,  54.99100
   7.86859,   6.39851,   6.36113,   3.07119,   3.30015,   9.44001,   6.33793,   7.03989,   9.43747,   6.04368,  65.29856
   0.33584,   7.30449,   3.07403,   4.39482,   7.07935,   8.66449,   8.40454,   9.76931,   3.27713,   4.44655,  56.75056
   2.22600,   7.72848,   5.69661,   3.66956,   0.74236,   4.86909,   2.83530,   2.37597,   5.40808,   6.95206,  42.50351
   3.68845,   1.44195,   8.77968,   5.35725,   3.63862,   8.87088,   0.44213,   7.55474,   5.17277,   5.59025,  50.53673
   4.04663,   4.91487,   4.16139,   6.22568,   5.64039,   0.93212,   8.80908,   6.12183,   6.48766,   0.74518,  48.08484
   3.07389,   5.89358,   0.76285,   0.43517,   3.02094,   8.40383,   7.07647,   2.49279,   2.49964,   0.04606,  33.70522
   7.57877,   9.10062,   7.14117,   3.00674,   4.17087,   8.30561,   7.43408,   0.98901,   3.11605,   7.88970,  58.73261
   3.45499,   0.41568,   5.54890,   2.12395,   0.66614,   4.30752,   3.29372,   6.15559,   2.55926,   8.77955,  37.30531
   2.93744,   2.90461,   6.41662,   1.31037,   8.96206,   8.21369,   3.48466,   1.14411,   2.40641,   5.08599,  42.86596
   5.69458,   8.00327,   3.04969,   3.91426,   2.27722,   5.68255,   5.78739,   0.23682,   0.03968,   1.66222,  36.34767
   1.56939,   9.60997,   8.12106,   6.97780,   7.69638,   8.23418,   9.81285,   0.88077,   3.57577,   3.18893,  59.66710
   2.89620,   1.10347,   5.16917,   9.93911,   8.30631,   3.46605,   9.67228,   2.32493,   4.71577,   1.79155,  49.38484
   2.99940,   4.04748,   1.84312,   7.32107,   5.07849,   2.35460,   6.47290,   6.47039,   6.94284,   1.12535,  44.65564
   4.34285,   5.30276,   0.44145,   2.74332,   7.86030,   5.10460,   1.26654,   4.09124,   1.41093,   4.51278,  37.07677
   7.22992,   6.91751,   0.83061,   4.03925,   1.18721,   3.65725,   6.40088,   0.26077,   1.70938,   8.21744,  40.45022
   8.35078,   9.05446,   2.80071,   2.05474,   2.41790,   8.27843,   7.16507,   2.17182,   0.16217,   0.35095,  42.80705
   7.86387,   2.36042,   6.67937,   1.86649,   1.77588,   2.19318,   6.89024,   9.22090,   4.70776,   3.20769,  46.76578
   1.09664,   9.68856,   0.12376,   9.32293,   6.14937,   1.55169,   6.37055,   3.79129,   1.17093,   9.34029,  48.60601
   6.92594,   9.67327,   0.21716,   0.51518,   8.37885,   3.69838,   7.77391,   4.99818,   0.00480,   3.33579,  45.52146
   9.75300,   3.62914,   2.19443,   4.78916,   3.89853,   1.24018,   2.17441,   6.04772,   3.39177,   1.85361,  38.97195
   8.46732,   2.71716,   5.40586,   4.47826,   4.81689,   9.96887,   3.26502,   6.78667,   4.19387,   2.57245,  52.67238
   9.28615,   3.60603,   8.53565,   7.19175,   8.41401,   2.68697,   0.62123,   4.72414,   2.41058,   1.98344,  49.45995
   4.19747,   4.73307,   9.83227,   7.01837,   7.35602,   3.22106,   5.45916,   8.43598,   1.18940,   8.01114,  59.45394
   5.66444,   2.22865,   9.43927,   3.90656,   0.89519,   2.37414,   1.43653,   7.78903,   1.34323,   2.87579,  37.95282
   1.21190,   0.08500,   1.96899,   4.85310,   7.78241,   6.74609,   4.17350,   2.46845,   5.32841,   4.36514,  38.98299
   2.63613,   9.18701,   2.54166,   4.76190,   8.00983,   2.54919,   4.01384,   0.88618,   9.01057,   3.86125,  47.45756
   2.92766,   0.64853,   5.45429,   8.86972,   7.11055,   9.48334,   9.12349,   7.76586,   2.43263,   3.36953,  57.18561
   0.94726,   8.93198,   4.72670,   6.94672,   4.92786,   1.82799,   8.83025,   6.58892,   5.26512,   3.54965,  52.54245
   4.86990,   6.00310,   1.16201,   3.42071,   0.92872,   6.54233,   7.92266,   2.49352,   4.33026,   6.68054,  44.35373
   9.68854,   6.73981,   7.36196,   4.20137,   8.46637,   6.90026,   4.66304,   9.82504,   0.37466,   2.52940,  60.75044
   1.89153,   7.47534,   5.20475,   6.32399,   7.03904,   5.54475,   2.97221,   4.87786,   7.21095,   7.79368,  56.33410
   8.42351,   4.40582,   8.36614,   0.26900,   9.20149,   0.21543,   7.54639,   4.70605,   8.24554,   1.97802,  53.35740
   5.48801,   6.00621,   8.33289,   3.83540,   0.50254,   2.10960,   0.25287,   4.25942,   1.08336,   7.70853,  39.57883
   0.68920,   4.93652,   5.24280,   1.46061,   3.56969,   1.82165,   0.91133,   7.81116,   8.69805,   4.21745,  39.35847
   6.53331,   4.52527,   7.88509,   2.03734,   7.70871,   4.95469,   3.01284,   2.26600,   2.84448,   5.57400,  47.34172
   1.12134,   3.82543,   6.48016,   3.85048,   6.75284,   1.17153,   3.21344,   5.18479,   9.42814,   8.30334,  49.33150
   1.79230,   6.43176,   4.07250,   9.07471,   8.20384,   8.10417,   8.51546,   7.33113,   8.79133,   3.98053,  66.29773
   2.90410,   8.69848,   2.86299,   0.69609,   4.55777,   6.85107,   3.90656,   7.59354,   4.06654,   3.46994,  45.60706
   4.87822,   0.88652,   1.02953,   4.40553,   1.07302,   5.96315,   7.26328,   5.10730,   9.71468,   5.32770,  45.64893
   7.05821,   1.55545,   0.52275,   7.57341,   2.11014,   9.66849,   2.24394,   2.35592,   4.62046,   3.76862,  41.47739
   2.36283,   3.22676,   4.24403,   4.80140,   0.06192,   9.74702,   8.23245,   4.72720,   6.07673,   7.07298,  50.55332
   4.07738,   4.97043,   7.89500,   6.21693,   7.43521,   9.88451,   0.38601,   1.56890,   4.46690,   0.45100,  47.35227
   0.83384,   0.06968,   5.49111,   3.77641,   8.05602,   0.76503,   2.96922,   0.24733,   1.10200,   5.34028,  28.65093
   1.28733,   4.89036,   4.64393,   4.59491,   1.13154,   0.99659,   1.08857,   9.77557,   6.95797,   2.25401,  37.62077
   6.61301,   0.90041,   9.61984,   0.64478,   1.14911,   7.98904,   8.64251,   9.47433,   9.53987,   4.74666,  59.31957
   5.11064,   2.93186,   1.16990,   1.18070,   3.12746,   1.76806,   1.62661,   1.86656,   5.85299,   0.77449,  25.40928
   2.21795,   4.48835,   5.78794,   0.66129,   9.93700,   3.50529,   6.40191,   1.16242,   4.04160,   0.82997,  39.03372
   7.59647,   8.29667,   6.62873,   8.57978,   7.35959,   0.55183,   3.53221,   4.27767,   7.78429,   4.71648,  59.32371
   7.14866,   8.08412,   7.55511,   5.69071,   7.96063,   0.76074,   9.78085,   9.46920,   4.21851,   8.28072,  68.94926
   5.80340,   9.63222,   1.96935,   8.35001,   1.37590,   1.40250,   0.77044,   1.50957,   3.24520,   0.01533,  34.07392
   4.30121,   4.51934,   4.01971,   8.33635,   0.14513,   1.36986,   7.10026,   7.10516,   8.02568,   8.28346,  53.20615
   6.48302,   9.32988,   8.09426,   5.24562,   5.40777,   5.58269,   0.16492,   0.51269,   8.13697,   0.50230,  49.46012
   9.75649,   8.84793,   0.10145,   5.83090,   9.92798,   3.21273,   5.52164,   2.95176,   3.74594,   4.42254,  54.31936
   8.55369,   3.42014,   0.10415,   0.21998,   1.82359,   9.58013,   7.72785,   3.40012,   8.42089,   2.02982,  45.28036
   9.03696,   7.76697,   6.94388,   6.06192,   6.37092,   6.98942,   8.61526,   3.41227,   9.56272,   7.85624,  72.61656
   7.65819,   7.35416,   6.57349,   4.53398,   4.41504,   1.53502,   5.27884,   6.45064,   6.05687,   2.75569,  52.61192
   6.31227,   5.03021,   4.12549,   9.25152,   0.80002,   1.20662,   3.56232,   3.49295,   9.64641,   5.87626,  49.30408
   0.26638,   3.86469,   3.60295,   4.11179,   9.36603,   0.89102,   2.63192,   7.59637,   2.01372,   9.78210,  44.12699
   8.51393,   1.90322,   9.80834,   6.54989,   0.58149,   4.38589,   7.84442,   8.04646,   0.83669,   2.21892,  50.68926
   2.56504,   2.68472,   5.03111,   4.12609,   1.67530,   7.78053,   6.59372,   7.04737,   0.10552,   8.15917,  45.76857
   5.77342,   7.46476,   0.79585,   5.95820,   9.80915,   6.14814,   5.04368,   1.80726,   8.55882,   0.40054,  51.75982
   0.67984,   7.88318,   6.92845,   4.07584,   2.13955,   0.54798,   1.16770,   7.98772,   4.46012,   3.07885,  38.94923
   0.68008,   3.03274,   8.39947,   9.49793,   2.62753,   5.21359,   9.88886,   2.56076,   8.95135,   6.66845,  57.52077
   0.61025,   6.77223,   9.84607,   2.31910,   8.05465,   8.66471,   5.34574,   9.05014,   3.75043,   1.53989,  55.95320
   8.92632,   8.58868,   1.46580,   7.19564,   8.86014,   4.51948,   8.22215,   2.37040,   7.39441,   8.09438,  65.63740
   6.71440,   5.26477,   7.52141,   0.10566,   5.60905,   2.88616,   6.85507,   4.16625,   2.22259,   2.94869,  44.29403
   2.73178,   9.05446,   8.58518,   8.92545,   0.72938,   1.93584,   9.90547,   5.41557,   2.09092,   1.27718,  50.65125
   8.15599,   0.82652,   0.31875,   4.78393,   7.43992,   8.06258,   9.17987,   5.31217,   0.30675,   0.46036,  44.84684
   8.14427,   3.42440,   5.98692,   0.76660,   3.06043,   1.51934,   0.73003,   7.75458,   5.00571,   6.11052,  42.50280
   6.61978,   1.05968,   5.96038,   9.72079,   7.04075,   1.78849,   4.67368,   4.40257,   7.50831,   9.83745,  58.61187
   4.72360,   2.63918,   2.02768,   1.09941,   0.34286,   6.57268,   3.19761,   8.89554,   0.58570,   3.21370,  33.29797
   0.00711,   6.94914,   0.98376,   1.24059,   9.46999,   6.30536,   2.26043,   4.20874,   9.33757,   1.18519,  41.94789
   5.73972,   6.85664,   4.45756,   2.87570,   3.80313,   3.97219,   8.76727,   5.64518,   9.73288,   2.15207,  54.00236
   7.30386,   3.43625,   2.26077,   9.15791,   2.97317,   2.32377,   9.14300,   7.34462,   3.55333,   1.36569,  48.86238
   0.29558,   6.46267,   7.92854,   0.93585,   2.64963,   2.85290,   3.20733,   9.46731,   3.05365,   5.66529,  42.51875
   2.27124,   7.28361,   0.82019,   7.17051,   9.42587,   9.74317,   1.59773,   2.88931,   6.39302,   9.64225,  57.23690
   0.27622,   7.01700,   2.59614,   6.98950,   9.06046,   9.25471,   1.01983,   4.81589,   4.13165,   7.34048,  52.50186
   0.38655,   0.09304,   9.33092,   8.78336,   4.39567,   6.05237,   3.81168,   4.49637,   8.39132,   5.81766,  51.55894
   5.16335,   3.31127,   8.93276,   7.30954,   0.60692,   6.08221,   8.17807,   3.32148,   6.53125,   1.23083,  50.66769
   2.16309,   2.66755,   9.28257,   1.74647,   1.42670,   7.16758,   9.89971,   1.99954,   2.80155,   4.83536,  43.99012
   1.65413,   8.64446,   3.46685,   1.55162,   1.84952,   4.57631,   3.13381,   4.71664,   4.96728,   2.54465,  37.10526
   9.25302,   1.09013,   3.12688,   4.73863,   5.40993,   6.29169,   4.38190,   4.64722,   1.38449,   3.80664,  44.13052
   6.67616,   7.37386,   6.92663,   2.12859,   3.07502,   4.26964,   2.08205,   5.02424,   7.14193,   9.61253,  54.31065
   8.61129,   9.78543,   6.17284,   9.71476,   2.59217,   1.97902,   3.31621,   3.21826,   2.67925,   5.31416,  53.38339
   2.88749,   2.34428,   3.48428,   7.40646,   1.11040,   5.89307,   3.98874,   7.37482,   1.34210,   3.12416,  38.95579
   4.15866,   6.34938,   1.97697,   5.93619,   3.36683,   8.73681,   7.96456,   1.63363,   4.53419,   7.66616,  52.32339
   5.00638,   1.52303,   0.79114,   5.80190,   5.83175,   8.92335,   1.46756,   5.56457,   1.33547,   3.29090,  39.53605
   3.97785,   0.82919,   5.38562,   9.40848,   1.81421,   0.97370,   6.35532,   5.06610,   0.02130,   5.50813,  39.33991
   0.10698,   3.94339,   2.47970,   3.63096,   5.53404,   3.90585,   7.59244,   2.69806,   6.23757,   1.11779,  37.24679
   7.43322,   6.49817,   2.78893,   2.15908,   3.00162,   0.21407,   2.00763,   2.30983,   7.65110,   9.81807,  43.88172
   8.67826,   0.15230,   5.56380,   0.98501,   1.72991,   6.74902,   5.23218,   8.41709,   6.52160,   2.75260,  46.78177
   4.36010,   4.08366,   5.83901,   6.14697,   0.69668,   8.53030,   2.80446,   0.00518,   8.98539,   2.31990,  43.77166
   3.28869,   9.88445,   1.93350,   0.40691,   0.01694,   9.10295,   6.73954,   5.04043,   6.21228,   3.60132,  46.22701
   4.62996,   9.84137,   5.06146,   3.23155,   0.53606,   5.40036,   1.88629,   5.69272,   6.89553,   6.31670,  49.49201
   3.14490,   7.77930,   8.79701,   4.66422,   6.91582,   4.34322,   3.23211,   1.81061,   1.04940,   1.06015,  42.79675
   6.80728,   3.77721,   2.80190,   8.73070,   0.51939,   1.53231,   2.93888,   0.51570,   1.40291,   8.97830,  38.00458
   3.60697,   9.04872,   5.42643,   3.89809,   6.17603,   7.11645,   4.78971,   0.78546,   4.73498,   7.59296,  53.17582
   5.22523,   4.59823,   0.68736,   8.40116,   4.93531,   4.29164,   3.26123,   6.97874,   5.15687,   9.43811,  52.97388
   7.23368,   0.13089,   8.80664,   4.63439,   2.47201,   6.39018,   0.92505,   4.98734,   8.98148,   6.29880,  50.86045
   3.67211,   6.88701,   6.27590,   7.84468,   4.92251,   0.18381,   7.92525,   8.85949,   8.69827,   3.15344,  58.42246
   2.40756,   5.43008,   0.54646,   1.04959,   2.54231,   9.06359,   9.62805,   0.91544,   0.23609,   4.04641,  35.86558
   1.55287,   2.17960,   0.09806,   3.55898,   5.30108,   9.30902,   4.86048,   3.10409,   2.66869,   6.62575,  39.25862
   6.68533,   0.11100,   2.43585,   3.21520,   9.88974,   0.51698,   4.96935,   9.74043,   4.17735,   0.59270,  42.33393
   1.34948,   2.27480,   8.21582,   6.71195,   4.53997,   7.82403,   5.60420,   0.06973,   3.30602,   2.00914,  41.90515
   0.24017,   4.52583,   3.15716,   9.57740,   2.09767,   0.81537,   6.25699,   2.11902,   1.12023,   1.81791,  31.72774
   0.65836,   1.88697,   8.44822,   9.49530,   7.44409,   9.46779,   9.25605,   5.61323,   4.75662,   0.80344,  57.83006
   6.44038,   5.43320,   4.86508,   9.28763,   9.79281,   3.72030,   3.59002,   7.22670,   5.13137,   9.21189,  64.69939
   8.19765,   8.22338,   9.38045,   4.22935,   4.16594,   4.78646,   8.03473,   7.58351,   8.88151,   4.24111,  67.72408
   1.60484,   6.18259,   2.72854,   7.27801,   1.47335,   4.24506,   2.85091,   6.25367,   3.46276,   2.49174,  38.57148
   4.49306,   1.74474,   1.77961,   0.05777,   5.52574,   4.97050,   1.66577,   3.96039,   4.23868,   2.52586,  30.96213
   0.38412,   2.74056,   9.03930,   9.94961,   3.39691,   6.17935,   7.28041,   6.52138,   9.60868,   4.04690,  59.14722
   6.83669,   2.02856,   7.52752,   7.26103,   8.79581,   2.78045,   6.43720,   8.06065,   7.90816,   5.41420,  63.05027
   4.63258,   0.08519,   9.41762,   1.62680,   8.54350,   5.87560,   2.14933,   5.53303,   6.20704,   8.77941,  52.85008
   0.04724,   5.08220,   2.40918,   0.44710,   4.13864,   2.88173,   4.12633,   9.05512,   3.87520,   5.08181,  37.14456
   9.52759,   5.87807,   6.58879,   8.72229,   8.41277,   2.04627,   8.15251,   9.63608,   4.11723,   0.89295,  63.97453
   1.53596,   4.02491,   9.35417,   3.78260,   3.92163,   1.86090,   4.19206,   9.17646,   5.17909,   2.73777,  45.76553
   9.97794,   7.11451,   1.12049,   8.78737,   5.46938,   9.27739,   1.89295,   6.07999,   7.89266,   0.12654,  57.73922
   1.14510,   2.40448,   8.68798,   5.01234,   9.44592,   8.86625,   2.36284,   9.53152,   2.36583,   8.30024,  58.12251
   3.54329,   8.06307,   2.86674,   8.01917,   9.62142,   6.11040,   8.80025,   2.48997,   1.77162,   7.17574,  58.46168
   5.56948,   0.04643,   7.94201,   7.72154,   6.99849,   1.51907,   4.93231,   8.64457,   2.41814,   3.10155,  48.89359
   9.25371,   2.32159,   1.19175,   7.25178,   7.96426,   4.74653,   9.83272,   4.27830,   4.53717,   4.90472,  56.28252
   9.79978,   5.93147,   8.05452,   2.98595,   2.21412,   3.07527,   4.65951,   9.45837,   4.71615,   0.05307,  50.94819
   9.86364,   4.79706,   2.65968,   3.28040,   8.39219,   5.37676,   2.18197,   8.70862,   4.98580,   1.59052,  51.83664
   9.89761,   9.53533,   2.65120,   1.14921,   5.02984,   5.79504,   5.73794,   5.71573,   3.24284,   2.84074,  51.59547
   0.61777,   7.75915,   1.15749,   3.15904,   7.40598,   7.61041,   3.50102,   5.58747,   4.23501,   2.02125,  43.05459
   3.27239,   8.01693,   1.06134,   0.34493,   3.50288,   1.13376,   6.00513,   7.68130,   3.24887,   4.23506,  38.50259
   6.14473,   5.76370,   8.04140,   6.88940,   0.45258,   7.70804,   1.13376,   7.14686,   9.87114,   5.77998,  58.93161
   9.02609,   4.90652,   9.30183,   6.37948,   5.05326,   3.00882,   2.12659,   6.38938,   1.21892,   1.99839,  49.40928
   0.28327,   2.02542,   2.17335,   5.06366,   8.79281,   7.81864,   3.15491,   9.69240,   7.81435,   3.72412,  50.54293
   0.34356,   4.82556,   2.80596,   4.03276,   8.60880,   4.69863,   6.62619,   2.69111,   0.68102,   1.07960,  36.39319
   8.81618,   7.94103,   0.04853,   6.75158,   0.55942,   9.63230,   4.43415,   3.64168,   9.70591,   6.78762,  58.31841
   3.92114,   1.23143,   5.55351,   6.14854,   1.42843,   0.85284,   4.54750,   8.97394,   2.86583,   4.32601,  39.84917
   6.89137,   1.04332,   3.91523,   4.25754,   3.58274,   1.46066,   6.90060,   8.76519,   1.53580,   3.58294,  41.93539
   9.42864,   7.49076,   3.69576,   2.27732,   2.08702,   5.61599,   7.70312,   8.16640,   0.47024,   3.97151,  50.90677
   3.70910,   0.72646,   4.25216,   5.02113,   9.65681,   5.99268,   6.95917,   8.01543,   4.21414,   6.26027,  54.80735
   9.98146,   4.69289,   5.37268,   2.95501,   6.26281,   7.31818,   6.54659,   3.14941,   3.73857,   9.74469,  59.76229
   6.06040,   0.37570,   5.49601,   9.35126,   1.67185,   0.77581,   1.36164,   7.15363,   3.60483,   3.00400,  38.85512
   4.97046,   8.59606,   9.94114,   9.98447,   9.36722,   4.92712,   8.13656,   3.71462,   3.26534,   0.22769,  63.13071
   9.54930,   4.04214,   1.77613,   9.70154,   1.21564,   6.23210,   9.71509,   5.61303,   5.60659,   7.14315,  60.59471
   1.67801,   9.38133,   8.87232,   6.35231,   4.16558,   4.35951,   0.73458,   8.32786,   8.56037,   2.91755,  55.34941
   6.19117,   6.67199,   7.92524,   1.32356,   0.91028,   1.38947,   6.32974,   5.81194,   0.15465,   3.79295,  40.50101
   0.81466,   6.49821,   5.60780,   2.72863,   2.89357,   9.00246,   6.97432,   1.26297,   5.17206,   9.91229,  50.86696
   9.50123,   0.30470,   2.51766,   9.19790,   3.38825,   4.89802,   6.65803,   9.90482,   4.08543,   1.71056,  52.16660
   7.39573,   9.60986,   7.96388,   5.19491,   4.17163,   2.05319,   0.28421,   2.99602,   8.24916,   9.44810,  57.36669
   2.83414,   6.93880,   6.35669,   0.78860,   4.66584,   8.00325,   2.39101,   1.78229,   7.47317,   0.55088,  41.78466
   5.90687,   0.44245,   5.14856,   9.40393,   3.17277,   5.67304,   9.14734,   9.64122,   3.30154,   4.56425,  56.40197
   0.14472,   0.11274,   8.95934,   7.98767,   8.89293,   6.22048,   3.03927,   2.38542,   7.70058,   6.58662,  52.02977
   2.27493,   7.15693,   1.73381,   8.96701,   1.43756,   1.97469,   2.84365,   5.38905,   9.41950,   0.33363,  41.53077
   1.41458,   8.85807,   2.50432,   3.35047,   6.51759,   2.12528,   6.19196,   7.61492,   9.56885,   5.17369,  53.31973
   2.31606,   6.13913,   6.66163,   6.78559,   9.10186,   4.18791,   5.96092,   7.55073,   7.08651,   4.50334,  60.29369
   0.18908,   2.52378,   0.65319,   3.61543,   7.59916,   4.80094,   4.58738,   0.89024,   7.71014,   2.62867,  35.19801
   6.97489,   2.90048,   0.60077,   1.82832,   2.60350,   2.82341,   2.38308,   1.95768,   4.87364,   5.28466,  32.23041
   4.83188,   0.21387,   5.83198,   8.71171,   6.41190,   9.92020,   3.40264,   8.62577,   9.88599,   2.04523,  59.88117
   6.44652,   2.06955,   0.86328,   2.75691,   9.16204,   5.20025,   3.35812,   5.19593,   4.72348,   7.04940,  46.82548
   7.58654,   1.34345,   1.11612,   6.24900,   1.82920,   0.65804,   5.42862,   0.26532,   0.41119,   6.65973,  31.54721
   8.58832,   5.74933,   4.40944,   2.31176,   9.50651,   9.39273,   7.76029,   9.27400,   9.48193,   1.56395,  68.03825
   8.86169,   5.70748,   0.48647,   8.91440,   6.79627,   7.35149,   7.50859,   8.78765,   3.77458,   9.18891,  67.37752
   8.68225,   4.32744,   0.18530,   7.92663,   6.50362,   3.10282,   2.41475,   3.05879,   5.35987,   6.19178,  47.75325
   8.74206,   0.65077,   1.68485,   2.77168,   3.10835,   1.24331,   9.06796,   5.61733,   6.80342,   4.48651,  44.17621
   6.64690,   3.36624,   5.96210,   8.60884,   9.76107,   5.24818,   7.47114,   6.41519,   8.93125,   2.00822,  64.41913
   1.61746,   1.88286,   2.29446,   3.45223,   5.20231,   4.63541,   1.79189,   3.12494,   6.89966,   9.75043,  40.65165
   6.98211,   4.34782,   4.07020,   5.89450,   9.94273,   3.38472,   3.63774,   9.29389,   8.00095,   7.72480,  63.27945
   2.34696,   4.22856,   0.87603,   3.59122,   2.49748,   8.67691,   5.35914,   0.69939,   2.82157,   0.10283,  31.20010
   3.73970,   5.04933,   7.81522,   8.65291,   9.57845,   5.39185,   5.38111,   3.55711,   3.92162,   9.43565,  62.52293
   9.28917,   3.35123,   1.21472,   4.87454,   4.94256,   3.13266,   1.75790,   2.45002,   3.37451,   1.64508,  36.03238
   1.84578,   4.54213,   8.90935,   0.02244,   4.79043,   8.47007,   4.53854,   1.58826,   3.96238,   3.06253,  41.73191
   0.08664,   3.02398,   0.20871,   4.25194,   2.61530,   0.64151,   1.63062,   7.25863,   0.53612,   3.83425,  24.08770
   8.58185,   4.94301,   5.86040,   0.19159,   4.36908,   5.62483,   0.51297,   3.87424,   4.83145,   1.92828,  40.71770
